PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,latitud,longitud,meses_transcurridos,Cuotas en mora,mes_de_pago,TIPO EMPLEO_independiente,TIPO DE VIVIENDA_propia,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico
30.0,0.16,1967.0,1.1,0.5,4.60971,-74.08175,96.0,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1967.0,2.9,0.5,7.12539,-73.1198,12.0,1,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1967.0,1.43537,0.9,4.60971,-74.08175,31.192509855453352,1,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.16,1967.0,1.35,0.45,4.60971,-74.08175,15.473061760841,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.3,1967.0,2.0,1.0,4.60971,-74.08175,31.192509855453352,0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.2,1967.0,1.1,0.3,6.33732,-75.55795,31.192509855453352,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.0,0.25,1967.0,2.0,0.8,4.60971,-74.08175,115.30880420499344,1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.17,1966.0,1.8697933271882723,0.6,4.60971,-74.08175,31.192509855453352,1,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1966.0,1.3,0.5,3.43722,-76.5225,31.192509855453352,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.1,1966.0,1.2,0.2,4.60971,-74.08175,8.869908015768726,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1966.0,0.98,0.28,5.53528,-73.36778,31.192509855453352,1,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,1966.0,0.744,0.25,6.25184,-75.56359,0.0,1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,0.2,1966.0,1.2,0.2,7.06528,-73.85472,31.192509855453352,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.3,1965.0,1.65,0.75,11.24079,-74.19904,6.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.15,1965.0,0.95,0.45,4.9825,-75.60361,36.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.18,1965.0,1.5,0.7,6.25184,-75.56359,31.192509855453352,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,1965.0,4.5,2.6,3.43722,-76.5225,31.192509855453352,1,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1965.0,1.0,0.4,6.25184,-75.56359,31.192509855453352,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.0,0.16,1964.0,1.0,0.6,7.88299,-76.62587,31.192509855453352,0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1964.0,1.2,0.65,6.25184,-75.56359,31.192509855453352,1,12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1962.0,1.2,0.3,8.94617,-75.44275,31.192509855453352,1,12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,1962.0,1.9,0.2,2.9273,-75.28189,9.296977660972404,1,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.16,1962.0,2.0,0.5,6.68306,-75.98917,3.9750328515111697,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.18,1961.0,1.974517427723466,0.6,6.25184,-75.56359,120.0,1,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.147,1961.0,2.8,2.0,3.43722,-76.5225,31.192509855453352,1,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1961.0,0.9,0.6,10.96854,-74.78132,144.0,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.16,1961.0,1.5,1.0,4.60971,-74.08175,12.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.18,1961.0,1.2,0.8,4.60971,-74.08175,17.279894875164256,1,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.23,1961.0,5.35,1.5,4.20475,-74.64075,31.192509855453352,1,12,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1961.0,1.152283,0.45,10.96854,-74.78132,31.192509855453352,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1961.0,1.1,0.3,10.96854,-74.78132,16.655716162943495,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1961.0,1.3,0.5,4.60971,-74.08175,7.687253613666229,1,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.1,1961.0,0.973675,0.55,6.25184,-75.56359,31.192509855453352,1,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,1960.0,1.3,0.8,6.25184,-75.56359,120.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.35,1960.0,2.131950892765227,0.6,4.60971,-74.08175,24.0,1,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1960.0,1.1,0.5,10.65225,-72.92405,31.192509855453352,1,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.12,1960.0,0.99,0.25,4.60971,-74.08175,31.192509855453352,1,12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,1960.0,1.5,0.8,6.15639,-75.78722,31.192509855453352,1,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.17,1960.0,1.35,0.65,10.96854,-74.78132,25.722733245729305,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,1960.0,1.7,0.5,7.12539,-73.1198,111.49802890932985,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.45,1960.0,1.62,0.0005,4.45265,-75.78746,31.192509855453352,1,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.17,1959.0,1.6,0.66,7.11317,-73.2178,8.0,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.15,1958.0,0.883,0.25,6.33732,-75.55795,48.0,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.15,1958.0,1.85,0.8,3.43722,-76.5225,31.192509855453352,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.135,1958.0,0.75,0.445,6.25184,-75.56359,6.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.17,1958.0,3.0,2.0,3.43722,-76.5225,31.192509855453352,1,12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1958.0,4.0,2.5,6.15639,-75.78722,75.4599211563732,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.25,1958.0,3.5,0.9,6.25184,-75.56359,31.192509855453352,1,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,1958.0,1.5,0.9,4.81333,-75.69611,31.192509855453352,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1958.0,1.063,0.12,5.69188,-76.65835,31.192509855453352,1,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,1958.0,4.81,1.4,6.25184,-75.56359,36.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,1958.0,1.772,1.2,4.60971,-74.08175,31.192509855453352,1,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.3,1958.0,1.865177951676463,0.6,6.25184,-75.56359,31.192509855453352,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.18,1955.0,1.6,0.8,11.24079,-74.19904,31.192509855453352,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.14,1955.0,1.8,0.5,4.60971,-74.08175,31.192509855453352,1,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1955.0,2.5,0.7,4.60971,-74.08175,31.192509855453352,1,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1954.0,2.4,1.6,4.60971,-74.08175,432.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,0.2,1954.0,1.4,0.3,4.60971,-74.08175,432.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.3,1953.0,3.0,0.5,8.74798,-75.88143,60.0,1,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.25,1952.0,1.8,0.6,4.60971,-74.08175,4.0,1,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.4,1952.0,1.3,0.5,4.60971,-74.08175,24.0,1,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,1952.0,1.0,0.45,4.81333,-75.69611,31.192509855453352,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1951.0,1.5,0.7,6.25184,-75.56359,31.192509855453352,1,12,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.19,1951.0,1.8,0.5,6.25184,-75.56359,148.88304862023654,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.0,0.45,1950.0,2.07,0.0005,4.73245,-74.26419,120.0,0,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.1,1948.0,2.0,0.7,6.25184,-75.56359,37.08935611038108,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.5,1948.0,3.64,2.8,6.33732,-75.55795,16.294349540078844,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,1948.0,0.877,0.6,4.60971,-74.08175,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1948.0,0.92,0.3,4.60971,-74.08175,8.672798948751643,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,1948.0,3.8,1.2,4.60971,-74.08175,31.192509855453352,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1948.0,1.9181583128257085,0.6,4.60971,-74.08175,31.192509855453352,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1947.0,0.9,0.5,6.46065,-71.73618,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.3,1947.0,3.5,1.8,6.17591,-75.59174,31.192509855453352,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.16,1947.0,1.6,1.1,4.60971,-74.08175,22.07621550591327,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.1,1947.0,1.4,0.4,4.60971,-74.08175,43.16688567674113,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.18,1947.0,1.2,0.3,6.25184,-75.56359,31.192509855453352,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.46,1947.0,2.2904536747637128,0.6,4.60971,-74.08175,19.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1947.0,3.0,1.7,5.53528,-73.36778,96.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,1946.0,1.22,0.6,4.60971,-74.08175,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.17,1946.0,1.0,0.7,4.60971,-74.08175,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1946.0,1.957,0.72,4.60971,-74.08175,38.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1946.0,1.0,0.3,4.60971,-74.08175,31.192509855453352,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1946.0,1.8,0.6,4.60971,-74.08175,4.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1945.0,0.95,0.46,4.60971,-74.08175,36.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.5,1945.0,2.15939687900096,0.6,6.25184,-75.56359,24.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1945.0,1.7,0.8,4.60971,-74.08175,432.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16.0,0.2,1945.0,1.9,0.7,7.12539,-73.1198,120.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.3,1944.0,1.9718644673492136,0.6,4.60971,-74.08175,0.0,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24.0,0.2,1943.0,2.7,1.0,5.8245,-73.03408,84.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.19,1941.0,1.3,0.6,4.60971,-74.08175,65.01314060446781,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,1941.0,4.5,1.5,4.60971,-74.08175,70.9592641261498,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.1,1941.0,1.459,0.8,4.60971,-74.08175,53.088042049934295,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.18,1941.0,1.28,0.5,4.60971,-74.08175,48.58738501971091,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1941.0,1.5,0.5,4.142,-73.62664,49.93429697766097,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.17,1941.0,1.5,0.3,10.96854,-74.78132,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1941.0,3.0,0.6,4.60971,-74.08175,31.192509855453352,0,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1941.0,1.4,0.5,6.25184,-75.56359,15.801576872536137,0,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,1940.0,1.8,0.4,4.60971,-74.08175,24.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.18,1940.0,0.75,0.5,5.06889,-75.51738,16.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.19,1940.0,0.85,0.4,3.72315,-75.48316,6.3731931668856765,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1940.0,0.9,0.5,4.60971,-74.08175,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1940.0,1.2,0.7,3.43722,-76.5225,12.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.22,1940.0,7.38,0.5,10.96854,-74.78132,60.0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.35,1940.0,2.8,0.6,4.60971,-74.08175,2.0039421813403417,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.15,1940.0,0.737717,0.45,4.60971,-74.08175,23.258869908015768,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.14,1940.0,2.31,1.3,2.9273,-75.28189,31.192509855453352,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.15,1939.0,0.0009,0.00035,6.25184,-75.56359,24.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.15,1939.0,1.774,0.62,6.25184,-75.56359,3.383705650459921,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,1939.0,2.739008,0.6,6.25184,-75.56359,168.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,0.25,1939.0,3.5,0.45,10.39972,-75.51444,12.0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.17,1938.0,1.3,0.2,4.08466,-76.19536,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,1938.0,1.4,0.5,1.21361,-77.28111,31.192509855453352,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.15,1938.0,1.2,0.45,4.142,-73.62664,31.192509855453352,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,1938.0,1.9,0.7,6.25184,-75.56359,240.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.1,1938.0,1.4,1.0,4.60971,-74.08175,72.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.15,1938.0,1.2,0.1,4.48425,-74.24499,31.274638633377137,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.2,1938.0,1.35,0.6,2.5142,-76.84939,31.438896189224703,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,1938.0,1.8,0.8,6.25184,-75.56359,36.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.22,1938.0,1.242,0.4,6.25184,-75.56359,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1937.0,0.86,0.5,4.43889,-75.23222,11.23521681997372,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1937.0,1.5,0.8,4.60971,-74.08175,31.192509855453352,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.175,1937.0,1.6,0.7,6.25184,-75.56359,0.4599211563731931,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.16,1937.0,1.4948274486687865,0.6,8.74798,-75.88143,2.0,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,1937.0,1.850893115707013,0.6,4.60971,-74.08175,7.0,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1937.0,2.83,1.5,6.25184,-75.56359,106.0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1936.0,1.7356570763831414,0.6,10.96854,-74.78132,10.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.18,1934.0,0.6,0.2,4.60971,-74.08175,72.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,1934.0,1.2,0.35,2.9273,-75.28189,144.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.2,1934.0,2.68,1.0,4.60971,-74.08175,23.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1934.0,1.5,0.5,7.02917,-71.42806,40.63731931668857,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.25,1934.0,1.3,0.5,4.60971,-74.08175,21.156373193166885,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1934.0,1.3,0.8,6.33732,-75.55795,31.192509855453352,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.15,1934.0,1.16,0.5,6.25184,-75.56359,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,1933.0,3.3,1.8,4.60971,-74.08175,31.192509855453352,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1933.0,1.2,0.5,4.60971,-74.08175,12.680683311432324,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.15,1933.0,1.8391876615267344,0.6,4.60971,-74.08175,31.192509855453352,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,1933.0,2.6,1.6,6.17358,-75.33621,31.192509855453352,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,1933.0,1.7,2.0,6.25184,-75.56359,31.192509855453352,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1932.0,1.84,0.1,4.60971,-74.08175,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.18,1932.0,0.9,0.25,6.25184,-75.56359,31.192509855453352,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.3,1932.0,2.6,0.6,4.60971,-74.08175,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1932.0,1.6,0.5,4.60971,-74.08175,216.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29.0,0.15,1932.0,0.85,0.35,5.06889,-75.51738,60.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1931.0,0.9,0.6,4.60971,-74.08175,6.307490144546649,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.2,1931.0,1.166,0.6,3.43722,-76.5225,12.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.17,1930.0,1.5,0.9,4.60971,-74.08175,11.169513797634693,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,1930.0,3.16,1.5,3.43722,-76.5225,31.192509855453352,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.25,1930.0,1.6,0.7,4.81333,-75.69611,31.192509855453352,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.13,1930.0,0.8,0.45,4.60971,-74.08175,84.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.15,1930.0,0.7,0.3,6.33732,-75.55795,31.192509855453352,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,1929.0,2.0062237560977945,0.6,4.60971,-74.08175,10.0,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,1927.0,1.4618142013067636,0.6,5.06889,-75.51738,3.0,0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1926.0,2.5,1.0,4.57937,-74.21682,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.112,1926.0,1.25,0.56,4.71638,-74.21195,31.192509855453352,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1926.0,2.0,0.3,10.96854,-74.78132,16.130091984231274,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,1926.0,1.4,0.3,10.91843,-74.76459,36.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28.0,0.4,1926.0,2.4181,1.5,4.60971,-74.08175,60.0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,1925.0,2.4,1.1,10.39972,-75.51444,57.26018396846255,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.3,1925.0,2.0,0.9,5.06889,-75.51738,47.10906701708279,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1925.0,2.1,0.8,2.5142,-76.84939,24.770039421813404,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.15,1925.0,0.95,0.3,6.25184,-75.56359,4.402102496714849,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1925.0,3.3,2.0,4.60971,-74.08175,31.192509855453352,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.22,1925.0,2.8,0.25,4.73245,-74.26419,31.192509855453352,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1925.0,0.8,0.5,4.60971,-74.08175,4.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.15,1925.0,0.83,0.16,4.60971,-74.08175,38.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.1,1925.0,1.1,0.5,4.81333,-75.69611,26.6754270696452,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.3,1925.0,1.957,0.72,4.60971,-74.08175,38.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24.0,0.2,1925.0,3.2,1.5,6.17591,-75.59174,31.192509855453352,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1924.0,1.2,0.6,4.60971,-74.08175,96.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,1924.0,1.6,0.75,4.60971,-74.08175,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,1924.0,5.335,2.0,4.60971,-74.08175,22.634691195795007,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.17,1919.0,10.112,0.55,7.53941,-72.77238,12.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,1919.0,1.2,0.4,4.60971,-74.08175,24.0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.1,1919.0,1.0,0.25,5.06889,-75.51738,3.8436268068331145,1,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
28.0,0.15,1919.0,1.05,0.4,4.81367,-74.35453,6.14323258869908,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,1918.0,2.33483424266125,0.6,4.60971,-74.08175,13.0,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1918.0,1.0,0.45,6.25184,-75.56359,21.02496714848883,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,1917.0,1.1,0.8,4.60971,-74.08175,5.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.35,1917.0,1.8,0.6,2.9273,-75.28189,31.192509855453352,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,1917.0,0.7,0.68,8.74798,-75.88143,11.0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.3,1917.0,2.026306321204625,0.6,4.85876,-74.05866,15.0,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,1917.0,1.8,0.6,2.9273,-75.28189,31.192509855453352,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,1917.0,1.45,0.72,10.91843,-74.76459,312.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
