PLAZO,CAPITAL,INT CORRIENTE,DÍAS MORA,Cuotas en mora,ESTRATO,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,PERSONAS A CARGO,NUMERO DE HIJOS,NUM.CREDITOS SOLICITADOS,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,AÑOS EN LA VIVIENDA,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,TIPO DE VEHICULO,TIEMPO TRABAJO
30,500000,9385.0,712,0,1.0,1200000.0,500000.0,,2.0,1.0,2,8/2/2019,9/1/2019,Empleado,Medellin,Asistente de ventas,Propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,09/04/2014
30,200000,3754.0,711,0,2.0,1500000.0,600000.0,,,,1,8/16/2018,9/10/2018,Empleado,Medellín,Asesor comercial,Arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2017-02-05
30,200000,3754.0,709,1,2.0,1400000.0,900000.0,100000.0,2.0,2.0,1,4/26/2021,5/26/2021,Empleado,Armenia,Operario,Familiar,menos de un año,Termino fijo,Quincenal,Viudo/a,Tecnólogo,Ninguno,2019-02-18
30,250000,4692.5,709,0,1.0,2000000.0,400000.0,100000.0,1.0,1.0,1,8/1/2019,8/31/2019,Empleado,Tauramena ,Auditora de cuentas y facturación ,Familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Moto,2015-07-06
30,250000,4692.5,707,0,3.0,2132100.0,1000000.0,300000.0,,,1,9/16/2019,10/16/2019,Empleado,Bogota,Supervisor centro de distribucion,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2011-09-09
30,400000,7508.0,707,0,3.0,3000000.0,500000.0,1000000.0,,,1,1/24/2017,2/23/2017,Independiente,BOGOTA,CONTADOR,Propia,entre uno y cinco años,,,Soltero/a,,Ninguno,
25,200000,3128.333333,707,0,1.0,2500000.0,1500000.0,250000.0,,,1,11/9/2018,11/30/2018,Empleado,Valledupar,Tec. Mecánico,Familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2017-09-05
25,250000,3910.416667,706,0,2.0,2330000.0,1500000.0,,0.0,0.0,1,10/3/2017,10/28/2017,Empleado,Bogotá,Analista,Arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Moto,2015-12-18
30,180000,3378.6,705,0,3.0,1250000.0,3800000.0,120000.0,1.0,1.0,1,11/6/2018,12/2/2018,Empleado,Piedecuesta,Vigilante,Familiar,entre uno y cinco años,Termino fijo,Mensual,Casado/a,Secundaria,Moto,2017-10-25
30,150000,2815.5,704,0,2.0,828116.0,400000.0,,,,1,8/27/2019,9/26/2019,Empleado,Bogota,Auxiliar de Enfermeria,Familiar,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Técnico,Ninguno,2015-04-13
30,350000,6569.5,703,0,3.0,1600000.0,300000.0,250000.0,1.0,1.0,1,3/3/2021,4/2/2021,Empleado,Bogota,Administrador de software,Familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Moto,2019-05-08
30,500000,9385.0,702,1,3.0,1800000.0,600000.0,,,,1,5/3/2021,6/2/2021,Empleado,Bogota,Auxiliar Administrativo,Familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Postgrado,Ninguno,2013-04-12
30,300000,5631.0,702,0,2.0,2500000.0,700000.0,,2.0,2.0,1,8/17/2018,9/16/2018,Empleado,barranquilla,Supervisor de Operaciones Logistica,Familiar,mas de 5 años,Indefinido,Quincenal,Divorciado/a,Profesional,Ninguno,10 de Enero 2017
30,100000,1877.0,702,0,4.0,1500000.0,1000000.0,500000.0,,,1,12/17/2018,1/16/2019,Empleado,Cali ,Asesor hipotecario,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2017-09-04
30,300000,5631.0,702,0,2.0,1800000.0,700000.0,,,2.0,1,2/18/2020,3/19/2020,Empleado,Bogota,Laboratorista,Arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2017-05-22
30,200000,3754.0,702,0,3.0,1190000.0,250000.0,,,1.0,1,8/28/2019,9/28/2019,Pensionado,acacias,enfermera,Familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Carro,2006-08-01
30,250000,4692.5,701,1,4.0,3500000.0,750000.0,,1.0,1.0,1,5/4/2021,6/3/2021,Independiente,Circasia,Propietario,Familiar,mas de 5 años,,,Divorciado/a,Profesional,Ninguno,
30,200000,3754.0,700,0,3.0,1196585.0,350000.0,601067.0,2.0,2.0,1,9/12/2018,10/12/2018,Empleado,riohacha,regente de farmacia,Familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Tecnólogo,Ninguno,2016-02-11
30,210000,3941.7,700,0,2.0,,,,2.0,2.0,1,9/19/2018,10/19/2018,Empleado,sabaneta,lider financiera,,entre uno y cinco años,Indefinido,Quincenal,,,Moto,1 año y medio
30,360000,6757.2,700,0,4.0,2500000.0,800000.0,200000.0,1.0,2.0,1,12/6/2018,1/4/2019,Empleado,Sogamoso,Docente,Propia,entre uno y cinco años,Indefinido,Mensual,Casado/a,Postgrado,Ninguno,1986-03-01
30,500000,9385.0,699,1,3.0,2200000.0,800000.0,1000000.0,,,2,5/6/2021,6/5/2021,Empleado,Manizales,Consultor ,Arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,22/04/2019
30,300000,5631.0,699,1,4.0,6500000.0,3500000.0,2000000.0,,,1,5/6/2021,6/5/2021,Empleado,Bucaramanga,Secretaria,Familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2009-09-01
30,150000,2815.5,699,0,3.0,1150000.0,850000.0,1500000.0,1.0,1.0,1,11/7/2018,12/6/2018,Empleado,Guateque ,Empalmador ,Arrendada,menos de un año,Indefinido,Mensual,Unión Libre,Tecnólogo,Ninguno,2018-05-07
30,200000,3754.0,698,0,2.0,1892000.0,500000.0,,2.0,2.0,1,9/16/2019,10/16/2019,Empleado,Medellin,Controlador,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,2010-09-01
30,350000,6569.5,697,0,3.0,6000000.0,2000000.0,200000.0,1.0,1.0,2,1/28/2019,2/25/2019,Prestador de servicios,GIRON,ASESOR EN ESQUEMA DE SERVICIOS PUBLICOS DOMICILIARIOS,Arrendada,entre uno y cinco años,,,Unión Libre,Postgrado,Carro,2017-09-01
30,250000,4692.5,695,1,3.0,2274970.0,700000.0,400000.0,1.0,1.0,1,5/10/2021,6/9/2021,Empleado,Bogota,TECNICO DE CONTROL ,Propia,mas de 5 años,Indefinido,Quincenal,Unión Libre,Técnico,Carro,2013-09-09
30,200000,3754.0,695,1,3.0,1200000.0,450000.0,100000.0,,,1,5/10/2021,6/9/2021,Empleado,Medellin ,Auxiliar contable ,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2018-12-03
30,250000,4692.5,695,1,3.0,2250000.0,700000.0,,,,1,5/10/2021,6/9/2021,Empleado,Bogota,Secretario ,Familiar,menos de un año,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2017-11-10
30,200000,3754.0,695,1,2.0,1500000.0,400000.0,,,,1,5/10/2021,6/9/2021,Empleado,Bogotá ,Ingeniero de Programación ,Familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Tecnólogo,Ninguno,2018-06-21
28,100000,1751.866667,695,0,2.0,1305000.0,900000.0,50000.0,2.0,2.0,1,5/22/2017,6/19/2017,Empleado,Bogota,Supervisor,arrendada,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Tecnólogo,Moto,3 años
30,310000,5818.7,695,0,2.0,1800000.0,1300000.0,300000.0,0.0,0.0,1,9/18/2017,10/18/2017,Empleado,Medellin,Analista,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,16 años
30,270000,5067.9,694,1,2.0,4200000.0,1800000.0,120000.0,1.0,1.0,1,5/11/2021,6/10/2021,Prestador de servicios,Medellín,PROFESIONAL UNIVERSITARIO,Familiar,mas de 5 años,,,Soltero/a,Postgrado,Carro,2020-01-04
30,250000,4692.5,694,0,1.0,1000000.0,450000.0,,2.0,2.0,1,1/30/2019,2/28/2019,Independiente,bogota,gerente,Familiar,mas de 5 años,,,Unión Libre,Secundaria,Ninguno,
30,500000,9385.0,693,1,3.0,1520000.0,800000.0,,1.0,1.0,1,5/12/2021,6/11/2021,Empleado,Manizales,Auxiliar Administrativa,Familiar,entre uno y cinco años,,,Unión Libre,Tecnólogo,Ninguno,15/08/2019
30,300000,5631.0,693,1,3.0,1700000.0,300000.0,200000.0,1.0,1.0,1,5/12/2021,6/11/2021,Empleado,medellin,administrador,Arrendada,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,2017-11-20
30,100000,1877.0,693,0,3.0,790000.0,800000.0,1100000.0,2.0,2.0,1,11/14/2018,12/14/2018,Pensionado,Aguachica,,Propia,mas de 5 años,,,Unión Libre,Secundaria,Carro,
30,500000,9385.0,692,1,3.0,3700000.0,1500000.0,300000.0,1.0,2.0,1,5/13/2021,6/12/2021,Independiente,RIOHACHA,FRANQUICIA EFECTY SERVIENTREGA,Propia,mas de 5 años,,,Unión Libre,Profesional,Ninguno,
30,200000,3754.0,692,1,2.0,1200000.0,500000.0,,,,1,5/13/2021,6/12/2021,Empleado,Bogotá D.C. ,Asistente Administrativa ,Arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2019-01-16
30,500000,9385.0,691,0,3.0,,,,0.0,0.0,1,9/29/2017,10/29/2017,Empleado,Bogota,Auxiliar de facturacion,,mas de 5 años,Indefinido,Quincenal,,,Ninguno,Mas de 1 año
30,200000,3754.0,691,0,2.0,150000.0,600000.0,1300000.0,3.0,2.0,1,6/19/2019,7/19/2019,Empleado,MADRID,ALMACENISTA,Familiar,mas de 5 años,Indefinido,Mensual,Casado/a,Secundaria,Ninguno,2018-05-02
30,150000,2815.5,691,0,2.0,1578000.0,800000.0,530000.0,2.0,2.0,1,7/17/2018,8/12/2018,Empleado,Bogotá,Enfermero,Familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Tecnólogo,Ninguno,2004-05-03
22,300000,4129.4,690,0,3.0,2400000.0,500000.0,200000.0,,,1,12/7/2018,12/28/2018,Empleado,Popayan,diseñedor,Propia,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2013-06-01
30,200000,3754.0,689,0,2.0,2800000.0,1100000.0,200000.0,2.0,1.0,1,4/6/2017,5/6/2017,Empleado,Cúcuta,Notificador,,mas de 5 años,Termino fijo,Mensual,,,Ninguno,2010-07-01
30,250000,4692.5,689,0,2.0,2544000.0,1500000.0,2430000.0,1.0,2.0,1,3/20/2019,4/19/2019,Empleado,La paz,Sustanciador,Familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Postgrado,Carro,2011-11-10
30,250000,4692.5,688,0,2.0,2100000.0,600000.0,,,,1,9/5/2019,10/5/2019,Empleado,Barranquilla,Analista,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2009-08-02
30,500000,9385.0,687,1,3.0,3000000.0,500000.0,1000000.0,,,2,5/18/2021,6/17/2021,Independiente,BOGOTA,CONTADOR,Propia,entre uno y cinco años,,,Soltero/a,,Ninguno,
30,400000,7508.0,687,0,2.0,1450000.0,480000.0,250000.0,2.0,2.0,1,12/14/2018,1/13/2019,Empleado,SOLEDAD,AUXILIAR CONTABLE,Propia,mas de 5 años,Indefinido,Mensual,Unión Libre,Profesional,Moto,2008-04-01
30,500000,9385.0,685,0,4.0,3900000.0,2000000.0,200000.0,1.0,2.0,2,4/15/2020,5/15/2020,Empleado,Bogotá,Contratista,Arrendada,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2018-11-01
30,350000,6569.5,685,0,2.0,2505000.0,900000.0,,,,1,9/26/2019,10/26/2019,Empleado,Bogota,Analista de impuestos,Familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Postgrado,Ninguno,2018-02-01
30,250000,4692.5,684,1,2.0,2689000.0,1000000.0,,1.0,1.0,1,5/21/2021,6/20/2021,Empleado,ibague,operario calificado grado 13,Arrendada,entre uno y cinco años,Indefinido,Mensual,Casado/a,Secundaria,Moto,1995-03-13
30,500000,9385.0,684,1,5.0,4000000.0,3500000.0,400000.0,,1.0,1,5/21/2021,6/20/2021,Independiente,Medellin,Chef,Familiar,mas de 5 años,,,Soltero/a,Técnico,Carro,
30,300000,5631.0,684,0,5.0,8500000.0,4000000.0,2000000.0,0.0,0.0,1,4/7/2017,5/7/2017,Independiente,Barranquilla,Ganadero,,mas de 5 años,,,,,Carro,
30,230000,4317.1,684,0,3.0,2200000.0,1000000.0,,1.0,1.0,1,5/17/2019,6/16/2019,Empleado,bogota,Comercial,Familiar,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Secundaria,Ninguno,2018-07-03
20,120000,1501.6,684,0,2.0,1300000.0,500000.0,0.0,2.0,2.0,1,9/26/2017,10/16/2017,Empleado,bogota,auxiliar de laboratorio,Familiar,mas de 5 años,Termino fijo,Quincenal,Unión Libre,Técnico,Ninguno,
30,300000,5631.0,683,0,2.0,1678148.0,600000.0,200000.0,1.0,1.0,1,7/3/2019,8/2/2019,Empleado,Guasca-Cundinamarca,Auxiliar administrativo,Propia,mas de 5 años,Termino fijo,Mensual,Soltero/a,No tengo,Ninguno,2014-10-10
30,450000,8446.5,683,0,4.0,1600000.0,500000.0,200000.0,,,1,9/18/2019,10/18/2019,Empleado,PEREIRA,DIRECTORA ADMINISTRATIVA,Propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Carro,2015-09-01
30,500000,9385.0,682,0,3.0,1800000.0,300000.0,,,,1,12/19/2019,1/18/2020,Prestador de servicios,Bogota,Procesamiento de datos,Familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2017-03-08
30,250000,4692.5,682,0,3.0,4500000.0,600000.0,,,2.0,1,2/17/2021,3/19/2021,Independiente,bogota,propietario ,Familiar,mas de 5 años,,,Unión Libre,Profesional,Ninguno,
30,350000,6569.5,681,1,3.0,4350000.0,2300000.0,1500000.0,1.0,0.0,1,5/24/2021,6/23/2021,Prestador de servicios,Riosucio Caldas,Asistente de Museografía,Arrendada,entre uno y cinco años,,,Soltero/a,Postgrado,Ninguno,2017-03-15
30,350000,6569.5,681,1,4.0,1619000.0,600000.0,100000.0,,,1,5/24/2021,6/23/2021,Empleado,medellin,auxiliar de farmacia,Familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2014-07-21
30,200000,3754.0,681,1,,1000000.0,700000.0,100000.0,,,1,5/24/2021,6/23/2021,Empleado,PUERTO GAITAN,COORDINADOR OPERATIVO,,,Indefinido,Mensual,,,,2020-05-12
30,250000,4692.5,681,0,3.0,2250000.0,1000000.0,300000.0,1.0,1.0,1,7/11/2019,8/10/2019,Empleado,Duitama,Líder de facturación ,Familiar,entre uno y cinco años,Termino fijo,Mensual,Unión Libre,Profesional,Ninguno,2016-05-06
30,500000,9385.0,680,1,3.0,2000000.0,1300000.0,200000.0,,2.0,1,5/25/2021,6/24/2021,Empleado,bogota,Analista de Inventarios,Familiar,mas de 5 años,Indefinido,Quincenal,Divorciado/a,Tecnólogo,Ninguno,2011-01-03
30,450000,8446.5,679,1,5.0,2477000.0,1500000.0,,,,1,5/26/2021,6/25/2021,Empleado,BUCARAMANGA,PROFESIONAL UNIVERSITARIO,Familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Postgrado,Ninguno,2015-02-02
30,100000,1877.0,678,0,4.0,2000000.0,1000000.0,0.0,2.0,2.0,1,11/22/2018,12/22/2018,Empleado,BOGOTA ,Servicio al cliente,Arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2014-01-15
30,250000,4692.5,678,0,3.0,1000000.0,500000.0,100000.0,,,1,5/9/2019,6/8/2019,Empleado,Bogotá ,Ayudante Electricista ,Familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2019-05-07
29,350000,6350.516667,676,0,3.0,3000000.0,1100000.0,200000.0,,,1,2/3/2020,3/3/2020,Empleado,bogota,optometra,Propia,mas de 5 años,Termino fijo,Mensual,Casado/a,No tengo,Carro,2016-09-06
30,200000,3754.0,675,0,2.0,,,,,,1,2/22/2017,3/24/2017,Independiente,peñol,admon Seguridad y salud en el trabajo,,mas de 5 años,,,,,Ninguno,
30,250000,4692.5,674,1,2.0,1050000.0,400000.0,200000.0,1.0,1.0,1,5/31/2021,6/30/2021,Empleado,Bogota ,Asesor comercial ,Familiar,mas de 5 años,Indefinido,Mensual,Unión Libre,Tecnólogo,Ninguno,2018-10-31
30,250000,4692.5,674,1,3.0,2217000.0,1200000.0,,1.0,2.0,1,5/31/2021,6/30/2021,Empleado,Bogota,Jefe de taller,Arrendada,entre uno y cinco años,Termino fijo,Mensual,Unión Libre,Profesional,Ninguno,15/07/2009
30,250000,4692.5,674,0,3.0,3185000.0,800000.0,,2.0,2.0,1,1/16/2020,2/15/2020,Prestador de servicios,barrancabermeja,coordinadora ejecutiva contac center,Arrendada,menos de un año,Termino fijo,Quincenal,Unión Libre,Técnico,Ninguno,2018-08-01
30,200000,3754.0,674,0,3.0,1300000.0,500000.0,,,,1,7/12/2019,8/11/2019,Empleado,bello,Soporte usuario final,Familiar,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Técnico,Moto,2017-12-12
19,500000,5943.833333,674,0,3.0,1500000.0,1000000.0,,,,1,12/1/2017,12/20/2017,Empleado,Bogotá,Docente,Propia,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,No tengo,Ninguno,4 meses
30,200000,3754.0,674,0,2.0,4000000.0,2500000.0,200000.0,1.0,1.0,1,3/22/2018,4/21/2018,Empleado,Bogota,Ejecutiva Comercial,Arrendada,entre uno y cinco años,Indefinido,Mensual,Casado/a,Tecnólogo,Ninguno,2011-01-01
30,300000,5631.0,672,1,5.0,1672497.0,500000.0,,,,1,6/2/2021,7/2/2021,Empleado,cali,auxiliar administrativo,Familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Tecnólogo,Ninguno,2010-05-10
30,340000,6381.8,671,1,2.0,1600000.0,700000.0,30000.0,1.0,1.0,1,6/3/2021,7/3/2021,Empleado,Medellín,Supervisor,Familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Técnico,Moto,2017-02-13
30,500000,9385.0,671,1,2.0,1170000.0,850000.0,280000.0,2.0,2.0,1,6/3/2021,7/3/2021,Empleado,Medellin,Mensajero,Familiar,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Secundaria,Moto,2018-10-14
30,100000,1877.0,671,0,3.0,1999000.0,1100000.0,290000.0,3.0,2.0,1,1/3/2019,2/2/2019,Empleado,Palmira,Operario,Arrendada,menos de un año,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2009-04-01
30,500000,9385.0,670,1,1.0,1280000.0,430000.0,230000.0,1.0,1.0,1,6/4/2021,7/4/2021,Independiente,neiva,Miscelanea,Familiar,mas de 5 años,,,Casado/a,Tecnólogo,Moto,
30,250000,4692.5,670,0,3.0,2500000.0,1800000.0,,2.0,1.0,1,2/4/2019,3/6/2019,Empleado,bogota,asistente econored,Familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Profesional,Moto,2016-07-31
30,200000,3754.0,667,0,2.0,1672000.0,800000.0,9.0,0.0,0.0,1,7/28/2017,8/27/2017,Empleado,GIRARDOT,ASISTENTE 2 DE QUJAS Y RECLAMOS,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2016-08-18
30,200000,3754.0,667,0,2.0,1879680.0,800000.0,224429.0,2.0,2.0,1,10/12/2018,11/10/2018,Empleado,medellin,esmaltador,Familiar,mas de 5 años,Indefinido,Quincenal,Casado/a,Tecnólogo,Ninguno,2003-04-30
30,500000,9385.0,666,1,2.0,1300000.0,400000.0,200000.0,,2.0,1,6/8/2021,7/8/2021,Empleado,Medellin,Vigilante,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Moto,2013-04-02
30,230000,4317.1,666,0,3.0,,,,,,1,7/22/2020,8/21/2020,Empleado,Ibague,Asesor de servicio,,mas de 5 años,Indefinido,Quincenal,,,Ninguno,2019-03-01
30,200000,3754.0,665,0,4.0,1300000.0,500000.0,600000.0,1.0,,1,3/20/2019,4/19/2019,Empleado,Pereira ,Auditor de cuentas,Familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Profesional,Ninguno,2016-11-25
30,200000,3754.0,665,0,5.0,2500000.0,800000.0,,,,1,9/20/2018,10/15/2018,Empleado,armenia,SOCIO EMPRESARIO NOVATO,Familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Profesional,Ninguno,01/18/2018
30,200000,3754.0,665,0,2.0,960000.0,450000.0,300000.0,1.0,1.0,1,11/30/2018,12/28/2018,Empleado,aguachica cesar ,coodinador de bodega,Arrendada,entre uno y cinco años,Termino fijo,Quincenal,Unión Libre,Secundaria,Moto,09/01/2018
30,200000,3754.0,664,0,2.0,1200000.0,800000.0,200000.0,1.0,1.0,1,7/6/2020,8/5/2020,Empleado,Ibagué,Auxiliar operativo,Arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2019-03-01
30,200000,3754.0,664,0,1.0,1500000.0,600000.0,800000.0,3.0,3.0,1,9/6/2019,10/6/2019,Independiente,cartagena,dueña del negocio,Propia,mas de 5 años,,,Unión Libre,Técnico,Ninguno,
30,500000,9385.0,663,1,3.0,1200000.0,400000.0,500000.0,1.0,2.0,1,6/11/2021,7/11/2021,Empleado,SAN LUIS DE GACENO,AUXILIAR ADMINISTRATIVO,Familiar,mas de 5 años,Indefinido,Mensual,Casado/a,Técnico,Ninguno,1999-08-01
30,200000,3754.0,662,0,4.0,2564514.0,1400000.0,250000.0,,,1,5/15/2018,6/14/2018,Empleado,medellin,Auxiliar Area de la salud,Familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2003-03-25
30,250000,4692.5,661,0,3.0,2500000.0,1000000.0,500000.0,,,1,4/17/2019,5/17/2019,Empleado,Cienaga de oro,Tecnico en seguimiento y desarrollo ,Propia,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Carro,2017-04-18
30,190000,3566.3,660,0,3.0,,,,2.0,1.0,1,8/31/2017,9/30/2017,Empleado,Bogota,Aux de conduccion,,entre uno y cinco años,Indefinido,Mensual,,,Ninguno,2015-09-17
28,450000,7883.4,660,0,3.0,1432000.0,800000.0,160000.0,2.0,2.0,1,1/17/2019,2/13/2019,Empleado,BELLO,Auxiliar de inventarios,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Técnico,Moto,2013-05-05
30,500000,9385.0,659,1,3.0,2700000.0,1800000.0,,,,1,6/15/2021,7/15/2021,Empleado,Bogota,Enfermera jefe,Arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2018-09-10
30,350000,6569.5,659,1,2.0,1765000.0,400000.0,800000.0,1.0,1.0,1,6/15/2021,7/15/2021,Empleado,Puerto Boyaca ,Asesora de servicio al cliente ,Familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Tecnólogo,Moto,2017-11-14
30,200000,3754.0,658,0,3.0,1300000.0,800000.0,200000.0,3.0,2.0,1,8/15/2017,9/14/2017,Empleado,BOGOTA,coordinador de compras,Propia,entre uno y cinco años,Termino fijo,Quincenal,Unión Libre,Tecnólogo,Ninguno,10 años
30,200000,3754.0,657,0,3.0,1100000.0,400000.0,200000.0,1.0,1.0,1,12/6/2018,1/5/2019,Empleado,Medellín,Operario logístico,Familiar,entre uno y cinco años,Termino fijo,Quincenal,Unión Libre,Técnico,Ninguno,2017-12-01
30,500000,9385.0,655,0,2.0,1500000.0,600000.0,250000.0,,,1,5/15/2020,6/14/2020,Empleado,Bogotá ,Docente,Arrendada,menos de un año,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2016-01-24
30,450000,8446.5,655,0,2.0,4000000.0,1500000.0,,1.0,1.0,1,10/9/2018,11/5/2018,Empleado,Medellin,Jefe Gestión Humana,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2016-03-07
30,200000,3754.0,653,0,2.0,4000000.0,1500000.0,,3.0,2.0,1,12/26/2018,1/23/2019,Empleado,cartagena de indias,lider de operaciones,Familiar,mas de 5 años,Indefinido,Mensual,Unión Libre,Tecnólogo,Moto,2014-04-01
30,250000,4692.5,652,1,4.0,3000000.0,1000000.0,500000.0,1.0,,1,6/22/2021,7/22/2021,Empleado,bogota,asesor comercial,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2021-02-07
30,290000,5443.3,652,0,2.0,1200000.0,950000.0,200000.0,2.0,1.0,1,4/2/2019,5/2/2019,Empleado,soacha ,guarda de seguridad,Arrendada,entre uno y cinco años,Termino fijo,Mensual,Casado/a,Técnico,Moto,19/08/2017
30,500000,9385.0,651,0,3.0,1906000.0,500000.0,120000.0,1.0,1.0,1,8/31/2019,9/30/2019,Empleado,PIEDECUESTA,SECRETARIA DE GERENCIAS,Familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Profesional,Carro,2016-05-04
30,200000,3754.0,649,1,3.0,1839000.0,700000.0,,,,1,6/25/2021,7/25/2021,Empleado,Sogamoso,Asistente sistemas de Gestión,Arrendada,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2015-04-06
30,150000,2815.5,649,0,3.0,1391000.0,280000.0,,2.0,2.0,1,10/20/2017,11/19/2017,Empleado,San pedro de los milagros,Auxiliar produccion,Arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,2016-08-19
30,200000,3754.0,649,0,2.0,1600000.0,900000.0,,,,1,10/20/2017,11/19/2017,Empleado,Medellin,Asesor,Familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,3 años
30,189000,3547.53,649,0,2.0,1600000.0,1000000.0,,2.0,2.0,2,2/18/2019,3/20/2019,Empleado,Funza,Ejecutiva de ventas,Arrendada,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Tecnólogo,Moto,2016-01-18
30,210000,3941.7,648,0,2.0,,,,0.0,0.0,1,2/1/2018,3/3/2018,Empleado,PITALITO,FISIOTERAPEUTA,,mas de 5 años,Indefinido,Mensual,,,Moto,1 AÑO
30,200000,3754.0,648,0,3.0,1500000.0,600000.0,,,,1,3/24/2020,4/23/2020,Empleado,BELLO,Asesor comercial,Propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Secundaria,Moto,2017-03-06
30,150000,2815.5,647,0,2.0,1000000.0,30000.0,300000.0,,,1,12/27/2018,1/26/2019,Empleado,ibague,contador,Arrendada,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2016-08-08
30,200000,3754.0,647,0,3.0,3250000.0,1500000.0,600000.0,2.0,3.0,1,4/17/2019,5/17/2019,Empleado,Bogotá,ASESOR ESPECIAL,Propia,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Carro,16-08-2021
