PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,latitud,longitud,meses_transcurridos,mes_de_pago,TIPO EMPLEO_independiente,TIPO DE VIVIENDA_propia,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico,Cuotas en mora
30.0,0.3,509.0,2.1295600541821944,0.6,4.60971,-74.08175,31.192509855453352,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1715.0,0.9,0.3,4.60971,-74.08175,6.044678055190539,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.35,2050.0,1.2,0.7,4.60971,-74.08175,31.192509855453352,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.5,1679.0,2.1,0.14,4.60971,-74.08175,31.192509855453352,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.25,694.0,1.0,0.45,4.60971,-74.08175,31.192509855453352,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.19,1652.0,1.735,0.38,9.30472,-75.39778,127.69382391590013,10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1441.0,1.6,0.8,10.96854,-74.78132,43.52825229960578,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.35,1020.0,1.9,0.5,1.68318,-77.07331,79.33639947437582,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
26.0,0.2,1977.0,1.7,0.9,4.60971,-74.08175,36.0,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.3,1125.0,2.2365985047972146,0.6,7.12539,-73.1198,31.0,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,603.0,1.7,0.3,2.43823,-76.61316,20.66360052562418,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,648.0,1.5,0.6,6.33732,-75.55795,36.59658344283837,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.2,1941.0,4.5,1.5,4.60971,-74.08175,70.9592641261498,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
30.0,0.2,1974.0,5.0,2.0,4.60971,-74.08175,31.192509855453352,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.15,1930.0,0.7,0.3,6.33732,-75.55795,31.192509855453352,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.35,1383.0,1.6,0.7,3.43722,-76.5225,74.31011826544021,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.35,768.0,2.0,1.0,4.60971,-74.08175,88.40341655716163,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.5,1723.0,1.474,0.700009,4.60971,-74.08175,50.98554533508541,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.4,1436.0,6.0,3.0,6.25184,-75.56359,31.192509855453352,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.4,509.0,1.6,0.4,6.25184,-75.56359,16.36005256241787,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.2,1109.0,1.169,0.45,6.63572,-73.22282,144.67805519053877,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.35,703.0,1.6,0.3,4.60971,-74.08175,21.84625492772668,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.2,925.0,3.0,0.4,4.60971,-74.08175,31.192509855453352,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,1948.0,3.64,2.8,6.33732,-75.55795,16.294349540078844,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
27.0,0.1,881.0,1.58,0.3,3.43722,-76.5225,35.05256241787122,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.5,1125.0,1.056,0.72,4.8727,-74.14435,33.83705650459921,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
18.0,0.3,1582.0,1.5,0.8,4.60971,-74.08175,31.192509855453352,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.25,1811.0,1.7464027326031475,0.6,6.25184,-75.56359,18.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1996.0,2.03,0.9,4.60971,-74.08175,31.192509855453352,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.3,1475.0,1.636,0.2,6.25184,-75.56359,79.63206307490144,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1968.0,2.4,0.2,10.96854,-74.78132,31.192509855453352,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.3,976.0,1.7855261521767556,0.6,6.55687,-75.82806,8.245729303547963,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,1501.0,2.4,1.5,10.39972,-75.51444,96.22207621550592,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,0.1,1737.0,1.4152652162771029,0.6,7.75849,-76.65255,36.0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.15,1338.0,2.0,0.2,7.06528,-73.85472,28.08804204993429,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.3,1174.0,1.145,0.2,6.25184,-75.56359,68.42969776609723,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.4,924.0,3.08,1.0,4.60971,-74.08175,102.49671484888304,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,819.0,1.4,0.3,4.60971,-74.08175,18.42969776609724,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1370.0,3.5,1.0,4.60971,-74.08175,92.8712220762155,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.1,1309.0,1.2,0.7,4.60971,-74.08175,20.76215505913272,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.2,2212.0,1.739634444448125,0.6,9.24202,-74.75467,12.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,764.0,3.070742,2.7,6.25184,-75.56359,95.43363994743758,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
29.0,0.1,1815.0,1.0272,0.55,10.91843,-74.76459,12.516425755584756,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.15,1019.0,2.0,0.8,4.60971,-74.08175,31.192509855453352,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.15,1773.0,1.2,0.6,4.60971,-74.08175,60.87385019710906,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.5,805.0,1.8,0.5,7.0682,-73.16981,77.52956636005256,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.15,2200.0,1.5157302288865375,0.6,6.25184,-75.56359,1.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,594.0,1.05,0.5,4.60971,-74.08175,50.82128777923784,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.25,1430.0,6.0,3.0,6.15639,-75.78722,31.192509855453352,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.12,905.0,1.38,0.7,4.60971,-74.08175,35.873850197109064,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.23,666.0,1.8022127177963725,0.6,4.43889,-75.23222,16.721419185282524,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1378.0,1.75,0.4,4.60971,-74.08175,62.844940867279895,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.18,1591.0,2.1,1.0,4.60971,-74.08175,27.529566360052563,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1357.0,2.5,0.65,4.60971,-74.08175,31.192509855453352,8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,840.0,1.4,0.8,4.52028,-74.53944,29.23784494086728,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,2112.0,1.912189958873089,0.6,4.60971,-74.08175,31.192509855453352,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1682.0,1.0,0.5,6.25184,-75.56359,126.57687253613666,9,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.25,1290.0,2.6,1.6,7.12539,-73.1198,31.192509855453352,10,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
29.0,0.25,1360.0,2.4,0.6,4.83916,-75.66727,31.192509855453352,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,695.0,1.2,0.45,6.25184,-75.56359,29.204993429697765,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.3,460.0,1.8,1.4,4.60971,-74.08175,5.617608409986859,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.15,1117.0,1.706722884638003,0.6,3.43722,-76.5225,84.0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.15,2008.0,0.0008,0.00025,6.25184,-75.56359,31.192509855453352,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
27.0,0.38,1735.0,0.9,0.45,4.60971,-74.08175,31.192509855453352,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.1,2799.0,1.7092296705851575,0.6,4.57937,-74.21682,31.192509855453352,9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1395.0,1.5,0.4,4.60971,-74.08175,31.192509855453352,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1645.0,1.0,0.6,6.25184,-75.56359,22.1419185282523,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.5,1133.0,2.5,0.9,4.60971,-74.08175,18.134034165571617,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25.0,0.3,563.0,2.2,1.5,6.25184,-75.56359,190.76872536136665,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29.0,0.2,1623.0,3.2,2.3,5.8245,-73.03408,4.829172141918528,11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.18,1036.0,1.3,0.25,6.15639,-75.78722,46.156373193166885,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.3,1163.0,1.3,0.2,3.53944,-76.30361,31.192509855453352,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.35,826.0,4.5,1.5,10.96854,-74.78132,31.192509855453352,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1711.0,0.98,0.2,6.25184,-75.56359,9.921156373193169,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.25,1686.0,1.8,0.4,4.60971,-74.08175,18.528252299605786,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1339.0,0.889065,0.4,3.43722,-76.5225,18.068331143232587,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,665.0,0.96,0.45,4.60971,-74.08175,10.676741130091983,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.15,1793.0,86.578657,0.4,6.25184,-75.56359,94.21813403416556,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
24.0,0.2,606.0,1.5,0.7,4.60971,-74.08175,72.0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
29.0,0.2,1649.0,1.65,0.2,4.60971,-74.08175,40.7030223390276,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.18,1616.0,1.5,0.6,4.60971,-74.08175,212.7463863337713,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.35,1141.0,1.96,1.1,6.25184,-75.56359,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
30.0,0.15,1730.0,1.47,0.5,4.43889,-75.23222,27.1353482260184,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.5,939.0,2.06,0.75,4.60971,-74.08175,0.0,10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.21,845.0,1.0,0.2,4.60971,-74.08175,31.192509855453352,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.34,733.0,1.25,0.82,4.60971,-74.08175,16.4257555847569,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.2,1364.0,1.1,0.5,4.60971,-74.08175,27.23390275952693,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.154,775.0,2.415,0.6,7.06222,-73.08644,11.268068331143231,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.16,2023.0,1.2,0.3,4.60971,-74.08175,4.0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
21.0,0.2,1696.0,3.2,1.2,7.12539,-73.1198,31.192509855453352,9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1677.0,1.8631242473204388,0.6,4.60971,-74.08175,12.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1783.0,1.995,0.95,4.60971,-74.08175,266.98423127463866,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.3,506.0,1.304,0.417,1.21361,-77.28111,22.60183968462549,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.3,1105.0,1.5,0.6,4.142,-73.62664,9.067017082785808,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.32,913.0,1.2,0.8,4.60971,-74.08175,51.11695137976347,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.19,1651.0,1.106,0.5,4.60971,-74.08175,53.679369250985545,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1748.0,1.58,0.7,4.60971,-74.08175,28.843626806833115,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.45,1632.0,2.9,2.0,5.87262,-74.64029,96.6491458607096,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.17,1973.0,1.95,0.7,8.74798,-75.88143,432.0,12,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1645.0,1.1,0.5,4.60971,-74.08175,8.278580814717477,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,2210.0,1.2,0.3,10.96854,-74.78132,5.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.3,1132.0,2.085,0.8,6.25184,-75.56359,43.03547963206307,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1383.0,2.5,1.7,3.43722,-76.5225,4.6320630749014455,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,2135.0,1.0,0.5,4.60971,-74.08175,31.192509855453352,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.15,771.0,1.5,1.35,3.43722,-76.5225,5.124835742444152,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.5,946.0,1.2,0.45,4.33646,-74.36378,40.53876478318003,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1645.0,1.4,0.5,5.06889,-75.51738,6.964520367936925,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.45,796.0,3.0,1.2,4.60971,-74.08175,129.59921156373193,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,0.2,2108.0,2.8,0.8,4.60971,-74.08175,31.192509855453352,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.5,1465.0,1.377,0.3,4.60971,-74.08175,56.6688567674113,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,1013.0,3.05,1.7,4.60971,-74.08175,5.4204993429697765,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,2472.0,1.970517156464993,0.6,2.93833,-73.20833,15.0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,610.0,2.468,1.5,3.43722,-76.5225,46.583442838370566,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
29.0,0.25,538.0,3.4,1.2,4.60971,-74.08175,317.47700394218134,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.5,512.0,3.222,1.3,4.60971,-74.08175,47.83180026281209,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.1,1919.0,1.0,0.25,5.06889,-75.51738,3.8436268068331145,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.21,817.0,0.81,0.33,4.60971,-74.08175,73.25886990801577,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.45,1640.0,1.7,0.9,4.60971,-74.08175,31.192509855453352,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,817.0,2.0,0.6,4.60971,-74.08175,32.09592641261498,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.17,2018.0,0.9,0.7,10.96854,-74.78132,120.0,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.37,1490.0,1.911336,1.0,4.60971,-74.08175,72.07621550591327,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.3,1929.0,2.0062237560977945,0.6,4.60971,-74.08175,10.0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1826.0,1.1,0.8,6.25184,-75.56359,97.76609724047306,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.1,840.0,1.8,1.1,4.60971,-74.08175,60.41392904073587,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.3,1615.0,1.2,0.2,4.60971,-74.08175,13.140604467805518,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.15,1363.0,1.0,0.35,4.81367,-74.35453,4.270696452036794,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,0.2,2092.0,2.2,1.0,4.60971,-74.08175,31.192509855453352,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,2037.0,1.46,0.35,4.60971,-74.08175,0.0,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.15,1836.0,2.0,1.0,7.0682,-73.16981,69.44809461235216,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,985.0,1.24,0.4,6.25184,-75.56359,36.826544021024965,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.45,618.0,0.78,0.45,4.60971,-74.08175,30.387647831800265,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.25,1657.0,1.55,0.5,3.23114,-76.41668,54.796320630749015,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14.0,0.2,1888.0,1.3,0.6,7.53941,-72.77238,48.0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,2227.0,1.1,0.7,6.15639,-75.78722,19.5137976346912,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,1673.0,1.1,0.4,6.25184,-75.56359,55.35479632063075,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,1409.0,0.9,0.5,10.91843,-74.76459,16.754270696452036,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,0.15,2068.0,1.8006230116954267,0.6,4.60971,-74.08175,31.192509855453352,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1039.0,2.0,0.9,4.60971,-74.08175,132.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.2,1941.0,1.5,0.5,4.142,-73.62664,49.93429697766097,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1219.0,2.8,1.2,3.53944,-76.30361,31.192509855453352,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
28.0,0.15,2256.0,1.5,0.06,11.24079,-74.19904,31.192509855453352,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.3,2360.0,0.737,0.4,4.60971,-74.08175,5.0,11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.14,1975.0,2.0,0.5,10.91843,-74.76459,31.192509855453352,12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.1,2599.0,1.466607241290566,0.6,5.74601,-75.97765,31.192509855453352,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,670.0,1.28,0.43,2.9273,-75.28189,31.192509855453352,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.18,567.0,3.0,2.0,4.60971,-74.08175,76.51116951379764,11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,0.5,1328.0,1.4,0.9,4.9075,-73.9384,61.16951379763469,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.25,833.0,1.5,0.32,5.53528,-73.36778,12.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.2,1751.0,1.2,0.7,4.60971,-74.08175,111.79369250985545,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.45,1526.0,1.5,0.4,4.60971,-74.08175,14.257555847568987,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1905.0,1.0,0.3,3.53944,-76.30361,10.0,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
29.0,0.25,2222.0,1.4,0.6,4.60971,-74.08175,31.192509855453352,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,767.0,2.040654277096234,0.6,4.60971,-74.08175,31.192509855453352,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.3,780.0,2.08,1.0,6.25184,-75.56359,72.70039421813404,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,0.5,1455.0,1.2,0.4,4.57937,-74.21682,48.78449408672799,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
30.0,0.15,1543.0,1.5,0.3,4.81333,-75.69611,24.0,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.25,1937.0,1.850893115707013,0.6,4.60971,-74.08175,7.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
23.0,0.12,2129.0,1.5948826145771804,0.6,5.06889,-75.51738,48.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.4,1088.0,6.0,2.0,7.0682,-73.16981,16.88567674113009,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
30.0,0.5,1667.0,1.695,0.6,4.60971,-74.08175,9.231274638633376,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,2078.0,1.5,0.85,4.60971,-74.08175,209.9868593955322,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.33,777.0,1.2,0.3,10.91843,-74.76459,43.46254927726675,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.17,1469.0,1.2,0.8,6.25184,-75.56359,21.84625492772668,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.5,1184.0,2.9,0.78,3.43722,-76.5225,42.70696452036794,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1728.0,1.03,0.4,10.39972,-75.51444,16.85282522996058,8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.15,1917.0,0.7,0.68,8.74798,-75.88143,11.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.35,1839.0,0.9,0.4,6.25184,-75.56359,122.47043363994744,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.15,1174.0,1.0,0.2,6.25184,-75.56359,8.147174770039422,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.17,2680.0,1.5941521893721156,0.6,6.15515,-75.37371,12.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.14,1744.0,1.57,1.0,4.60971,-74.08175,185.2168199737188,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.25,976.0,2.5,2.0,4.60971,-74.08175,31.192509855453352,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,0.3,532.0,2.128723028932741,0.6,4.60971,-74.08175,31.192509855453352,11,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.2,1346.0,1.05,0.33,10.39972,-75.51444,7.030223390275952,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
29.0,0.25,1284.0,4.8,1.5,3.53944,-76.30361,31.192509855453352,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,1328.0,1.8,0.8,7.06528,-73.85472,31.192509855453352,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,2168.0,1.8486369181363609,0.6,4.60971,-74.08175,13.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1359.0,1.7,0.6,4.60971,-74.08175,38.009198423127465,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.3,583.0,3.2,0.48,10.38439,-73.17332,31.192509855453352,9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,777.0,1.5,0.7,3.43722,-76.5225,158.5742444152431,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.15,760.0,1.85,0.56,5.01831,-72.74919,31.192509855453352,6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
30.0,0.2,728.0,1.0,0.0006,5.06889,-75.51738,22.27332457293036,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.25,1525.0,3.6,1.5,5.71434,-72.93391,31.192509855453352,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
