PLAZO,CAPITAL,INT CORRIENTE,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE,latitud,longitud,meses_transcurridos,Cuotas en mora,ESTRATO,mes_de_pago,TIPO EMPLEO_empleado,TIPO EMPLEO_independiente,TIPO EMPLEO_pensionado,TIPO EMPLEO_prestador de servicios,TIPO DE VIVIENDA_familiar,TIPO DE VIVIENDA_propia,AÑOS EN LA VIVIENDA_mas de 5 anos,AÑOS EN LA VIVIENDA_menos de un ano,TIPO DE CONTRATO_prestacion de servicios,TIPO DE CONTRATO_termino fijo,PERIODO DE PAGO_quincenal,ESTADO CIVIL_comprometido/a,ESTADO CIVIL_divorciado/a,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,ESTADO CIVIL_viudo/a,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_primaria,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico,NIVEL EDUCATIVO_tecnologo,TIPO DE VEHICULO_moto,TIPO DE VEHICULO_ninguno
30.0,0.2,3754.0,1338.0,1.6,0.4,1.0,0.0,5.06889,-75.51738,5.223390275952694,1,3.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.2,3754.0,1338.0,1.4,0.7,1.0,0.0,6.25184,-75.56359,8.672798948751643,1,2.0,9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.25,4692.5,1338.0,1.8,0.25,1.0,0.0,3.43722,-76.5225,31.07752956636005,1,4.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,0.4,7508.0,1337.0,2.208358507575557,0.6,1.0,0.0,4.60971,-74.08175,12.0,0,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1336.0,1.1,0.2,1.0,0.0,6.25184,-75.56359,10.611038107752956,1,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,1336.0,3.0,1.8,1.0,0.0,5.6561,-75.87877,233.0486202365309,1,3.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.2,3754.0,1335.0,0.889065,0.4,2.0,1.0,3.43722,-76.5225,18.19973718791064,1,3.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.2,3754.0,1335.0,3.5,1.0,2.0,1.0,4.60971,-74.08175,93.10118265440212,0,1.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.34,6381.8,1335.0,3.97,2.0,1.0,0.0,4.43889,-75.23222,36.69513797634691,0,4.0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1335.0,2.0,1.2,1.0,0.0,4.60971,-74.08175,12.253613666228649,1,3.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.2,3754.0,1335.0,1.25,0.9,1.0,0.0,5.54782,-75.64368,4.270696452036794,1,4.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1335.0,1.262,0.5,2.0,1.0,5.54782,-75.64368,25.16425755584757,1,3.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1335.0,1.4,0.5,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,2.0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28.0,0.25,4379.666667,1335.0,1.8,0.7,1.0,0.0,10.39972,-75.51444,144.0,0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.16,3003.2,1334.0,2.154,0.6,1.0,0.0,4.60971,-74.08175,111.72798948751642,0,3.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.23,4317.1,1332.0,1.25,0.65,1.0,0.0,2.5142,-76.84939,7.293035479632063,1,3.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1332.0,1.782112,0.3,2.0,1.0,3.8801,-77.03116,60.2496714848883,1,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.15,2815.5,1332.0,1.952,0.682,1.0,0.0,4.60971,-74.08175,51.74113009198423,0,3.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1331.0,1.7,0.2,1.0,0.0,4.60971,-74.08175,59.7568988173456,1,4.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,1330.0,1.68714,0.36,1.0,0.0,1.79861,-78.81556,68.26544021024966,1,2.0,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.45,8446.5,1330.0,2.0,1.2,1.0,0.0,3.43722,-76.5225,75.26281208935612,1,3.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,3754.0,1330.0,1.5,0.5,1.0,0.0,4.60971,-74.08175,26.938239159001316,1,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,1330.0,1.66,0.5,1.0,0.0,4.60971,-74.08175,6.504599211563732,1,1.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.45,8446.5,1328.0,1.1,0.3,1.0,0.0,7.06222,-73.08644,16.0,1,3.0,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,9385.0,1328.0,1.4,0.9,1.0,0.0,4.9075,-73.9384,61.16951379763469,1,2.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1328.0,3.5,1.6,1.0,0.0,11.24079,-74.19904,100.6898817345598,1,4.0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1328.0,1.8,0.8,1.0,0.0,7.06528,-73.85472,31.07752956636005,1,2.0,9,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.15,2815.5,1326.0,1.952,0.682,2.0,1.0,4.60971,-74.08175,51.9053876478318,0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.34,6381.8,1324.0,9.0,4.0,1.0,0.0,5.54782,-75.64368,31.07752956636005,1,4.0,9,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.18,3378.6,1324.0,2.0,0.45,1.0,0.0,4.60971,-74.08175,4.467805519053877,0,3.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.0,0.5,9072.166667,1324.0,2.5,0.5,1.0,0.0,11.24079,-74.19904,135.9395532194481,1,3.0,9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1324.0,1.5,0.85,1.0,0.0,4.43889,-75.23222,81.4060446780552,0,4.0,4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.27,5067.9,1322.0,2.266283701045973,0.6,1.0,0.0,4.60971,-74.08175,90.14454664914588,0,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,3754.0,1322.0,2.055,0.65,1.0,0.0,4.60971,-74.08175,68.5611038107753,0,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1321.0,1.232,0.6,1.0,0.0,4.60971,-74.08175,6.931668856767411,1,2.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,4692.5,1321.0,1.8,0.8,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1321.0,1.2,0.4,1.0,0.0,3.43722,-76.5225,22.864651773981603,1,3.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.2,3754.0,1318.0,1.4,0.3,1.0,0.0,4.60971,-74.08175,19.38239159001314,1,3.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.45,8446.5,1318.0,1.2,0.5,1.0,0.0,5.52708,-75.4593,39.48751642575559,1,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28.0,0.45,7883.4,1318.0,1.6,0.9,1.0,0.0,4.60971,-74.08175,31.537450722733247,0,2.0,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,1317.0,1.3,0.45,1.0,0.0,4.60971,-74.08175,17.83837056504599,1,3.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.3,5631.0,1317.0,1.8,0.4,1.0,0.0,4.60971,-74.08175,149.01445466491458,1,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.25,4692.5,1317.0,2.5,1.5,1.0,0.0,5.06889,-75.51738,49.08015768725361,0,3.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
29.0,0.25,4536.083333,1315.0,0.828116,0.5,1.0,0.0,1.6045,-77.13152,168.00262812089355,1,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30.0,0.5,9385.0,1314.0,3.0,0.5,1.0,0.0,4.60971,-74.08175,352.0696452036794,1,4.0,9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1314.0,1.02,0.2,1.0,0.0,4.43889,-75.23222,19.64520367936925,1,2.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.2,3754.0,1314.0,0.907,0.3,1.0,0.0,6.25184,-75.56359,14.816031537450725,1,3.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.2,3754.0,1314.0,1.2,0.55,1.0,0.0,6.25184,-75.56359,28.71222076215506,0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.1,1877.0,1314.0,1.6932970539291734,0.6,1.0,0.0,10.75773,-74.75451,24.0,0,2.0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.5,9385.0,1311.0,1.4,0.3,1.0,0.0,4.60971,-74.08175,42.90407358738502,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2815.5,1310.0,1.0,0.5,1.0,0.0,7.06528,-73.85472,0.0,0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.3,5631.0,1310.0,1.1,0.35,1.0,0.0,6.25184,-75.56359,25.26281208935611,1,2.0,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,1310.0,1.037,0.78,1.0,0.0,0.83018,-77.64959,4.796320630749015,1,3.0,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,1310.0,1.7,1.0,1.0,0.0,4.60971,-74.08175,34.36268068331143,1,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.1,1877.0,1309.0,1.2,0.7,1.0,0.0,4.60971,-74.08175,20.76215505913272,0,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.2,3754.0,1309.0,2.194,0.55,1.0,0.0,6.25184,-75.56359,43.49540078843627,0,3.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.15,2815.5,1309.0,1.1,0.4,1.0,0.0,5.06889,-75.51738,15.30880420499343,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1309.0,1.035,0.3,2.0,1.0,4.60971,-74.08175,79.7634691195795,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1309.0,2.10735,1.2,1.0,0.0,3.53944,-76.30361,11.793692509855454,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1309.0,1.4,0.9,1.0,0.0,4.60971,-74.08175,42.57555847568988,1,3.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,0.22,4129.4,1307.0,1.8,0.4,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.31,5818.7,1307.0,0.9,0.2,1.0,0.0,6.25184,-75.56359,28.580814717477004,1,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30.0,0.5,9385.0,1307.0,1.54,1.2,1.0,0.0,9.30472,-75.39778,58.77135348226018,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.3,5631.0,1307.0,4.5,2.8,1.0,0.0,4.60971,-74.08175,100.7227332457293,1,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.35,6569.5,1307.0,1.5,0.25,1.0,0.0,6.18461,-75.59913,6.208935611038108,1,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.5,9385.0,1307.0,2.6,0.65,1.0,0.0,6.15639,-75.78722,28.18659658344284,1,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.12,2252.4,1306.0,1.25,0.35,1.0,0.0,4.60971,-74.08175,31.07752956636005,0,2.0,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,3754.0,1306.0,1.115,0.5,2.0,1.0,4.60971,-74.08175,8.0,0,3.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.16,3003.2,1305.0,1.3,0.45,1.0,0.0,9.30472,-75.39778,45.597897503285154,0,4.0,12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.24,4504.8,1304.0,2.8,0.55,1.0,0.0,4.60971,-74.08175,19.97371879106439,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1304.0,1.713,0.5,1.0,0.0,4.43889,-75.23222,77.72667542706965,0,3.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,1304.0,2.5,1.2,1.0,0.0,5.53528,-73.36778,31.07752956636005,1,4.0,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,1304.0,1.7,0.6,1.0,0.0,5.53528,-73.36778,16.458607095926414,1,2.0,10,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,1304.0,1.34,0.35,1.0,0.0,4.60971,-74.08175,14.586070959264124,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.35,6569.5,1304.0,2.8,1.0,1.0,0.0,4.43889,-75.23222,168.75821287779235,1,4.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.27,5067.9,1303.0,2.5,0.1,1.0,0.0,4.60971,-74.08175,24.0,0,3.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,1303.0,1.2,0.4,1.0,0.0,4.60971,-74.08175,26.21550591327201,1,3.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,1303.0,4.0,2.0,1.0,0.0,5.54782,-75.64368,31.07752956636005,1,4.0,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.1,1877.0,1303.0,0.88,0.5,1.0,0.0,4.81367,-74.35453,12.81208935611038,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.4,7508.0,1303.0,1.5,0.45,1.0,0.0,4.60971,-74.08175,30.35479632063075,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30.0,0.5,9385.0,1303.0,2.22,1.7,1.0,0.0,4.60971,-74.08175,147.04336399474377,1,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.25,4692.5,1303.0,1.8,0.5,1.0,0.0,4.60971,-74.08175,39.81603153745072,0,3.0,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,4692.5,1302.0,3.78,1.5,1.0,0.0,4.60971,-74.08175,7.194480946123521,1,3.0,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.45,8446.5,1302.0,4.0,1.0,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,10,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.35,6569.5,1302.0,2.3,0.4,1.0,0.0,4.60971,-74.08175,25.985545335085416,1,3.0,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
