PLAZO,CAPITAL,INT CORRIENTE,PRÓXIMA FECHA PAGO,DÍAS MORA,Cuotas en mora,TIPO EMPLEO,TIPO DE VIVIENDA,ESTRATO,AÑOS EN LA VIVIENDA,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,PERSONAS A CARGO,NUMERO DE HIJOS,TIPO DE VEHICULO,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE,latitud,longitud,meses_transcurridos
30,150000,2815.5,2018-02-18,1842,0,empleado,familiar,3.0,entre uno y cinco anos,1500000.0,80000.0,400000.0,indefinido,quincenal,soltero/a,profesional,,,ninguno,1,0,4.60971,-74.08175,11.629434954007884
30,200000,3754.0,2018-04-20,1841,1,empleado,familiar,3.0,mas de 5 anos,1600000.0,400000.0,,termino fijo,mensual,casado/a,tecnologo,2.0,2.0,ninguno,1,0,4.60971,-74.08175,12.844940867279895
30,300000,5631.0,2018-04-20,1841,1,independiente,propia,2.0,mas de 5 anos,5260000.0,2500000.0,1000000.0,nan,nan,soltero/a,secundaria,,1.0,ninguno,1,0,10.79408,-74.9164,
30,100000,1877.0,2018-04-20,1841,1,independiente,arrendada,2.0,entre uno y cinco anos,1500000.0,400000.0,,nan,nan,union libre,secundaria,1.0,3.0,ninguno,1,0,4.60971,-74.08175,
29,200000,3628.866667,2018-04-20,1841,1,independiente,arrendada,5.0,mas de 5 anos,5000000.0,2800000.0,2000000.0,nan,nan,divorciado/a,profesional,1.0,2.0,ninguno,1,0,5.54782,-75.64368,300.0
30,150000,2815.5,2018-03-17,1840,0,empleado,arrendada,2.0,entre uno y cinco anos,1600000.0,850000.0,150000.0,indefinido,quincenal,union libre,secundaria,2.0,2.0,ninguno,1,0,4.60971,-74.08175,
30,350000,6569.5,2018-04-22,1839,1,empleado,familiar,2.0,mas de 5 anos,900000.0,400000.0,150000.0,termino fijo,quincenal,union libre,secundaria,,,ninguno,1,0,6.25184,-75.56359,122.47043363994744
30,250000,4692.5,2018-04-22,1839,1,empleado,familiar,3.0,mas de 5 anos,1200000.0,500000.0,600000.0,indefinido,quincenal,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,36.0
30,250000,4692.5,2018-04-22,1839,1,independiente,familiar,2.0,entre uno y cinco anos,3000000.0,800000.0,1000000.0,nan,nan,casado/a,tecnico,1.0,3.0,moto,1,0,11.24079,-74.19904,
27,100000,1689.3,2018-04-22,1839,1,empleado,arrendada,2.0,mas de 5 anos,1200000.0,200000.0,,indefinido,mensual,soltero/a,tecnologo,,,moto,1,0,4.60971,-74.08175,11.826544021024967
29,200000,3628.866667,2018-04-24,1837,1,empleado,propia,3.0,mas de 5 anos,2000000.0,1000000.0,500000.0,termino fijo,mensual,soltero/a,profesional,2.0,2.0,ninguno,1,0,4.60971,-74.08175,5.026281208935611
30,250000,4692.5,2017-03-08,1837,0,empleado,nan,2.0,mas de 5 anos,,,,termino fijo,mensual,nan,nan,1.0,1.0,moto,1,0,5.04333,-76.01667,228.0
30,250000,4692.5,2017-10-20,1837,0,empleado,propia,3.0,mas de 5 anos,1800000.0,700000.0,,indefinido,quincenal,soltero/a,tecnologo,1.0,1.0,moto,1,0,4.60971,-74.08175,58.63994743758213
30,180000,3378.6,2018-04-25,1836,1,empleado,arrendada,2.0,mas de 5 anos,1696000.0,600000.0,150000.0,indefinido,mensual,soltero/a,tecnico,2.0,,ninguno,1,0,4.60971,-74.08175,24.73718791064389
30,200000,3754.0,2018-04-25,1836,1,empleado,nan,2.0,mas de 5 anos,2500000.0,600000.0,550000.0,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,6.25184,-75.56359,35.54533508541393
30,150000,2815.5,2018-04-25,1836,1,empleado,propia,4.0,mas de 5 anos,2000000.0,1000000.0,200000.0,indefinido,mensual,casado/a,profesional,2.0,2.0,ninguno,1,0,2.19593,-75.62777,69.44809461235216
30,210000,3941.7,2018-04-26,1835,1,desempleado,familiar,2.0,mas de 5 anos,2500000.0,1500000.0,500000.0,nan,nan,soltero/a,secundaria,,,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2018-04-26,1835,1,empleado,familiar,2.0,mas de 5 anos,2000000.0,1400000.0,200000.0,indefinido,quincenal,soltero/a,postgrado,,,moto,1,0,4.60971,-74.08175,48.98160315374507
30,170000,3190.9,2017-12-17,1835,0,empleado,familiar,3.0,menos de un ano,1300000.0,700000.0,200000.0,indefinido,mensual,union libre,tecnico,1.0,,ninguno,1,0,10.79115,-74.76059,7.0
30,500000,9385.0,2018-04-26,1835,1,empleado,propia,3.0,entre uno y cinco anos,1840000.0,300000.0,,termino fijo,mensual,soltero/a,no tengo,,,ninguno,1,0,6.15153,-75.61657,60.775295663600524
30,300000,5631.0,2017-07-23,1833,0,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,2.0,1.0,moto,1,0,6.25184,-75.56359,0.0
30,225167,4226.38459,2018-04-30,1831,1,empleado,arrendada,3.0,entre uno y cinco anos,1800000.0,950000.0,300000.0,indefinido,mensual,soltero/a,tecnico,2.0,3.0,ninguno,1,0,4.60971,-74.08175,47.96320630749015
30,250000,4692.5,2017-07-21,1830,0,empleado,propia,2.0,menos de un ano,2000000.0,700000.0,200000.0,indefinido,quincenal,soltero/a,tecnico,0.0,0.0,ninguno,1,0,10.46314,-73.25322,8.0
30,210000,3941.7,2018-05-02,1829,1,empleado,familiar,3.0,mas de 5 anos,1600000.0,1400000.0,1100000.0,indefinido,quincenal,divorciado/a,tecnico,2.0,2.0,ninguno,1,0,4.60971,-74.08175,222.99605781865966
30,500000,9385.0,2018-05-02,1829,1,empleado,nan,3.0,entre uno y cinco anos,,,,termino fijo,mensual,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,48.0
30,200000,3754.0,2018-05-02,1829,1,empleado,propia,3.0,entre uno y cinco anos,2000000.0,305000.0,350000.0,indefinido,quincenal,soltero/a,no tengo,1.0,,ninguno,1,0,4.60971,-74.08175,4.993429697766097
30,150000,2815.5,2018-05-02,1829,1,empleado,familiar,3.0,entre uno y cinco anos,2500000.0,520000.0,,indefinido,mensual,union libre,secundaria,,,ninguno,1,0,4.43889,-75.23222,18.00262812089356
30,200000,3754.0,2018-05-03,1828,1,empleado,arrendada,3.0,entre uno y cinco anos,1000000.0,400000.0,1500000.0,indefinido,mensual,soltero/a,profesional,,,ninguno,2,1,4.60971,-74.08175,20.03942181340342
20,200000,2502.666667,2017-04-18,1828,1,empleado,nan,6.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,4.81333,-75.69611,108.0
13,250000,2033.416667,2017-01-30,1828,0,empleado,nan,3.0,mas de 5 anos,3099544.0,400000.0,,indefinido,mensual,nan,nan,1.0,1.0,ninguno,1,0,2.9273,-75.28189,215.96583442838372
30,150000,2815.5,2018-05-04,1827,1,empleado,familiar,3.0,entre uno y cinco anos,2000000.0,600000.0,100000.0,indefinido,quincenal,soltero/a,secundaria,,,carro,1,0,6.25184,-75.56359,4.862023653088042
30,330000,6194.1,2018-05-04,1827,1,empleado,nan,4.0,menos de un ano,2500000.0,1000000.0,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,6.25184,-75.56359,6.044678055190539
30,100000,1877.0,2017-07-15,1827,0,empleado,familiar,2.0,entre uno y cinco anos,1060000.0,700000.0,250000.0,indefinido,mensual,soltero/a,secundaria,1.0,4.0,moto,1,0,4.60971,-74.08175,12.0
30,150000,2815.5,2018-05-04,1827,1,empleado,familiar,3.0,entre uno y cinco anos,1200000.0,400000.0,,termino fijo,mensual,soltero/a,tecnico,,,moto,1,0,4.60971,-74.08175,9.658344283837057
30,500000,9385.0,2018-05-04,1827,1,empleado,propia,3.0,mas de 5 anos,1700000.0,400.0,1000000.0,indefinido,mensual,soltero/a,no tengo,,1.0,ninguno,1,0,10.96854,-74.78132,32.98291721419185
30,150000,2815.5,2018-05-05,1826,1,empleado,familiar,2.0,mas de 5 anos,870000.0,200000.0,,indefinido,mensual,soltero/a,profesional,1.0,1.0,ninguno,1,0,4.52949,-75.64091,14.914586070959263
30,200000,3754.0,2018-05-05,1826,1,empleado,familiar,3.0,mas de 5 anos,1100000.0,800000.0,100000.0,indefinido,quincenal,soltero/a,tecnico,2.0,,ninguno,1,0,6.25184,-75.56359,97.76609724047306
30,150000,2815.5,2018-05-05,1826,1,empleado,propia,3.0,entre uno y cinco anos,2000000.0,500000.0,200000.0,termino fijo,quincenal,union libre,profesional,1.0,,ninguno,1,0,2.9273,-75.28189,156.80026281208936
30,150000,2815.5,2018-05-05,1826,1,empleado,familiar,1.0,mas de 5 anos,920000.0,500000.0,200000.0,indefinido,quincenal,union libre,tecnico,3.0,1.0,ninguno,1,0,7.88299,-76.62587,7.687253613666229
30,200000,3754.0,2018-05-06,1825,1,pensionado,arrendada,3.0,menos de un ano,2000000.0,1500000.0,200000.0,nan,nan,casado/a,tecnologo,3.0,4.0,carro,1,0,6.25184,-75.56359,
30,270000,5067.9,2018-05-06,1825,1,empleado,arrendada,2.0,entre uno y cinco anos,1300000.0,600000.0,,indefinido,quincenal,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,69.41524310118265
30,250000,4692.5,2017-06-16,1822,0,empleado,propia,2.0,entre uno y cinco anos,1000000.0,500000.0,150000.0,indefinido,quincenal,casado/a,tecnico,2.0,2.0,ninguno,1,0,4.60971,-74.08175,12.0
30,150000,2815.5,2017-07-13,1822,0,empleado,propia,2.0,menos de un ano,2150000.0,850000.0,0.0,indefinido,quincenal,soltero/a,no tengo,5.0,5.0,moto,1,0,4.60971,-74.08175,
20,250000,3128.333333,2017-12-10,1822,0,empleado,familiar,2.0,mas de 5 anos,1200000.0,350000.0,500000.0,termino fijo,mensual,soltero/a,tecnologo,1.0,,ninguno,1,0,8.74798,-75.88143,432.0
30,200000,3754.0,2018-05-09,1822,1,empleado,familiar,2.0,mas de 5 anos,2970000.0,1300000.0,,termino fijo,quincenal,union libre,tecnologo,1.0,1.0,ninguno,1,0,6.25184,-75.56359,38.173455978975035
30,200000,3754.0,2018-05-11,1820,1,empleado,arrendada,2.0,menos de un ano,1000000.0,500000.0,500000.0,indefinido,quincenal,union libre,secundaria,1.0,1.0,ninguno,1,0,6.25184,-75.56359,6.603153745072273
30,100000,1877.0,2018-05-11,1820,1,prestador de servicios,familiar,3.0,mas de 5 anos,1600000.0,500000.0,,nan,nan,soltero/a,tecnologo,,,moto,1,0,4.71638,-74.21195,13.042049934296978
30,350000,6569.5,2018-05-12,1819,1,independiente,propia,3.0,mas de 5 anos,2500000.0,800000.0,500000.0,nan,nan,soltero/a,no tengo,1.0,,ninguno,1,0,6.33732,-75.55795,
30,100000,1877.0,2018-05-12,1819,1,empleado,arrendada,2.0,mas de 5 anos,887337.0,560000.0,240000.0,termino fijo,quincenal,union libre,secundaria,1.0,1.0,carro,1,0,6.25184,-75.56359,5.45335085413929
30,300000,5631.0,2018-05-12,1819,1,empleado,familiar,2.0,mas de 5 anos,2000000.0,250000.0,1000000.0,indefinido,mensual,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,57.22733245729304
30,180000,3378.6,2018-05-13,1818,1,empleado,propia,2.0,mas de 5 anos,1180000.0,300000.0,120000.0,termino fijo,mensual,casado/a,primaria,1.0,1.0,moto,1,0,10.79115,-74.76059,360.0
30,200000,3754.0,2018-05-13,1818,1,empleado,familiar,1.0,entre uno y cinco anos,1000000.0,600000.0,800000.0,termino fijo,quincenal,casado/a,tecnico,,,ninguno,1,0,10.96854,-74.78132,
30,470000,8821.9,2018-05-16,1815,1,independiente,familiar,4.0,mas de 5 anos,5500000.0,1800000.0,1000000.0,nan,nan,casado/a,profesional,1.0,1.0,ninguno,1,0,6.25184,-75.56359,
30,300000,5631.0,2018-05-16,1815,1,empleado,familiar,3.0,entre uno y cinco anos,3267774.0,500000.0,1000000.0,termino fijo,mensual,soltero/a,postgrado,,,ninguno,1,0,4.60971,-74.08175,16.06438896189225
29,100000,1814.433333,2018-05-16,1815,1,empleado,familiar,3.0,mas de 5 anos,1027200.0,550000.0,150000.0,indefinido,quincenal,casado/a,tecnologo,1.0,1.0,ninguno,1,0,10.91843,-74.76459,12.516425755584757
30,190000,3566.3,2018-05-17,1814,1,empleado,familiar,2.0,mas de 5 anos,1550000.0,200000.0,400000.0,indefinido,quincenal,soltero/a,secundaria,1.0,1.0,ninguno,1,0,6.25184,-75.56359,
30,300000,5631.0,2018-05-17,1814,1,empleado,arrendada,1.0,entre uno y cinco anos,2200000.0,950000.0,1000000.0,indefinido,quincenal,union libre,tecnico,4.0,3.0,ninguno,1,0,10.03672,-73.23558,44.349540078843624
14,150000,1313.9,2018-05-17,1814,1,empleado,familiar,3.0,entre uno y cinco anos,975961.0,300000.0,200000.0,indefinido,quincenal,union libre,tecnico,,2.0,ninguno,1,0,10.96854,-74.78132,44.940867279894874
22,250000,3441.166667,2017-01-11,1814,0,empleado,nan,4.0,menos de un ano,1000000.0,600000.0,250000.0,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,7.53941,-72.77238,
30,200000,3754.0,2018-05-18,1813,1,empleado,arrendada,3.0,entre uno y cinco anos,1300000.0,250000.0,375000.0,indefinido,quincenal,soltero/a,tecnico,,,ninguno,1,0,6.25184,-75.56359,10.54533508541393
30,200000,3754.0,2018-05-19,1812,1,empleado,arrendada,3.0,entre uno y cinco anos,1730000.0,900000.0,,indefinido,mensual,union libre,profesional,1.0,1.0,ninguno,1,0,4.60971,-74.08175,92.21419185282522
30,150000,2815.5,2018-05-19,1812,1,empleado,familiar,3.0,entre uno y cinco anos,820000.0,320000.0,,termino fijo,quincenal,soltero/a,secundaria,,,ninguno,1,0,6.25184,-75.56359,4.0
30,450000,8446.5,2018-05-20,1811,1,empleado,familiar,3.0,mas de 5 anos,2122716.0,843000.0,160000.0,indefinido,mensual,soltero/a,profesional,2.0,,ninguno,1,0,6.25184,-75.56359,181.57030223390277
30,250000,4692.5,2018-05-20,1811,1,pensionado,nan,2.0,mas de 5 anos,900000.0,,,nan,nan,nan,nan,2.0,3.0,ninguno,1,0,6.15639,-75.78722,
30,160000,3003.2,2018-05-20,1811,1,empleado,familiar,3.0,entre uno y cinco anos,1800000.0,850000.0,455000.0,indefinido,mensual,union libre,secundaria,1.0,3.0,ninguno,1,0,6.25184,-75.56359,51.57687253613666
30,250000,4692.5,2017-05-05,1811,1,empleado,nan,5.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,6.25184,-75.56359,18.0
30,350000,6569.5,2017-05-05,1811,0,empleado,propia,3.0,entre uno y cinco anos,,,,indefinido,quincenal,soltero/a,no tengo,1.0,0.0,ninguno,1,0,4.60971,-74.08175,12.0
30,250000,4692.5,2015-07-16,1811,0,independiente,nan,2.0,menos de un ano,,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,
30,500000,9385.0,2017-11-04,1809,0,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,2.0,2.0,ninguno,1,0,4.60971,-74.08175,7.0
27,230000,3885.39,2018-05-22,1809,1,empleado,arrendada,3.0,entre uno y cinco anos,1570000.0,650000.0,120000.0,indefinido,quincenal,union libre,secundaria,2.0,2.0,ninguno,1,0,4.60971,-74.08175,58.44283837056505
30,300000,5631.0,2017-04-06,1808,0,empleado,nan,2.0,entre uno y cinco anos,,,,termino fijo,mensual,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,72.0
30,200000,3754.0,2018-05-23,1808,1,empleado,familiar,2.0,entre uno y cinco anos,1833000.0,800000.0,264000.0,indefinido,quincenal,union libre,secundaria,2.0,1.0,moto,1,0,6.25184,-75.56359,
29,400000,7257.733333,2018-05-23,1808,1,empleado,arrendada,2.0,mas de 5 anos,1800000.0,450000.0,120000.0,indefinido,quincenal,soltero/a,secundaria,2.0,1.0,ninguno,1,0,4.06004,-74.69212,135.5124835742444
30,200000,3754.0,2018-03-04,1807,0,empleado,propia,2.0,entre uno y cinco anos,967000.0,600000.0,2400000.0,indefinido,mensual,union libre,secundaria,1.0,,carro,1,0,3.43722,-76.5225,27.201051248357423
30,250000,4692.5,2018-05-25,1806,1,empleado,familiar,3.0,entre uno y cinco anos,2021000.0,500000.0,,indefinido,quincenal,casado/a,tecnico,1.0,1.0,ninguno,1,0,4.60971,-74.08175,39.5203679369251
29,300000,5443.3,2018-05-26,1805,1,empleado,familiar,4.0,entre uno y cinco anos,1700000.0,790000.0,800000.0,indefinido,quincenal,soltero/a,profesional,,,carro,1,0,2.43823,-76.61316,15.473061760840999
30,200000,3754.0,2018-05-26,1805,1,empleado,familiar,4.0,entre uno y cinco anos,1289000.0,200000.0,100000.0,indefinido,quincenal,soltero/a,profesional,,,ninguno,1,0,3.43722,-76.5225,20.76215505913272
30,500000,9385.0,2017-07-16,1804,0,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,36.0
30,180000,3378.6,2018-05-30,1801,1,empleado,familiar,2.0,entre uno y cinco anos,110000.0,650000.0,,indefinido,quincenal,soltero/a,profesional,1.0,1.0,ninguno,1,0,4.60971,-74.08175,14.586070959264125
30,200000,3754.0,2018-05-30,1801,1,empleado,arrendada,1.0,entre uno y cinco anos,1000000.0,590000.0,,indefinido,mensual,soltero/a,tecnico,,,ninguno,1,0,2.43823,-76.61316,24.080157687253614
30,200000,3754.0,2018-05-30,1801,1,independiente,familiar,2.0,mas de 5 anos,35000000.0,400000.0,900000.0,nan,nan,casado/a,tecnologo,,,ninguno,1,0,7.53941,-72.77238,
9,150000,844.65,2018-05-30,1801,1,pensionado,familiar,3.0,entre uno y cinco anos,1600000.0,620000.0,250000.0,nan,nan,union libre,tecnico,1.0,2.0,moto,1,0,4.81333,-75.69611,
30,185000,3472.45,2017-11-24,1800,0,independiente,arrendada,2.0,mas de 5 anos,2500000.0,500000.0,200000.0,nan,nan,soltero/a,secundaria,0.0,0.0,ninguno,1,0,4.60971,-74.08175,
30,150000,2815.5,2018-06-01,1799,1,empleado,familiar,2.0,mas de 5 anos,1314000.0,900000.0,150000.0,indefinido,quincenal,soltero/a,tecnologo,,,ninguno,1,0,6.17591,-75.59174,97.73324572930355
30,190000,3566.3,2018-06-01,1799,1,empleado,familiar,3.0,entre uno y cinco anos,1800000.0,1200000.0,,indefinido,quincenal,soltero/a,profesional,1.0,1.0,ninguno,1,0,4.60971,-74.08175,
30,180000,3378.6,2018-06-02,1798,1,empleado,propia,2.0,mas de 5 anos,1177000.0,700000.0,300000.0,indefinido,quincenal,soltero/a,tecnico,2.0,1.0,ninguno,1,0,10.96854,-74.78132,31.274638633377137
30,100000,1877.0,2015-11-07,1798,0,empleado,nan,2.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,10.96854,-74.78132,0.0
30,150000,2815.5,2018-06-03,1797,1,desempleado,familiar,3.0,mas de 5 anos,3000000.0,600000.0,150000.0,nan,nan,soltero/a,profesional,,,ninguno,1,0,1.29851,-77.40614,
30,190000,3566.3,2018-06-03,1797,1,empleado,familiar,3.0,entre uno y cinco anos,1120000.0,650000.0,,termino fijo,mensual,union libre,tecnico,1.0,1.0,ninguno,1,0,4.60971,-74.08175,14.323258869908015
29,200000,3628.866667,2018-06-05,1795,1,empleado,familiar,4.0,entre uno y cinco anos,1800000.0,700000.0,400000.0,termino fijo,nan,union libre,tecnico,0.0,0.0,ninguno,1,0,4.60971,-74.08175,219.0867279894875
30,400000,7508.0,2017-04-07,1795,0,independiente,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,1.0,1.0,carro,1,0,4.60971,-74.08175,
30,200000,3754.0,2018-06-06,1794,1,empleado,familiar,3.0,mas de 5 anos,2800000.0,1200000.0,200000.0,indefinido,quincenal,union libre,profesional,1.0,1.0,carro,1,0,8.09263,-76.72822,58.3442838370565
30,150000,2815.5,2018-06-07,1793,1,empleado,familiar,2.0,mas de 5 anos,86578657.0,400000.0,500000.0,indefinido,quincenal,union libre,tecnologo,,1.0,ninguno,1,0,6.25184,-75.56359,94.21813403416557
30,250000,4692.5,2017-03-05,1793,0,independiente,nan,3.0,entre uno y cinco anos,,,,nan,nan,nan,nan,0.0,0.0,ninguno,1,0,8.17361,-76.05917,
30,100000,1877.0,2018-06-08,1792,1,empleado,nan,2.0,menos de un ano,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,8.0
30,150000,2815.5,2018-06-09,1791,1,independiente,arrendada,3.0,entre uno y cinco anos,2200000.0,1200000.0,300000.0,nan,nan,soltero/a,tecnico,1.0,,ninguno,1,0,6.25184,-75.56359,
30,170000,3190.9,2018-06-10,1790,1,empleado,familiar,2.0,entre uno y cinco anos,1660000.0,700000.0,100000.0,termino fijo,mensual,soltero/a,profesional,0.0,0.0,ninguno,1,0,4.81333,-75.69611,36.0
30,140000,2627.8,2018-06-10,1790,1,empleado,familiar,2.0,mas de 5 anos,839600.0,500000.0,280000.0,indefinido,quincenal,casado/a,secundaria,6.0,2.0,moto,1,0,10.96854,-74.78132,12.0
29,300000,5443.3,2018-06-13,1787,1,empleado,propia,3.0,mas de 5 anos,2000000.0,600000.0,500000.0,indefinido,mensual,soltero/a,no tengo,1.0,1.0,ninguno,1,0,11.24079,-74.19904,47.99605781865966
30,250000,4692.5,2018-06-14,1786,1,empleado,arrendada,2.0,entre uno y cinco anos,2600000.0,700000.0,,indefinido,mensual,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,26.31406044678055
30,100000,1877.0,2018-06-15,1785,1,empleado,propia,2.0,mas de 5 anos,800000.0,200000.0,,termino fijo,quincenal,soltero/a,no tengo,,,ninguno,1,0,10.91843,-74.76459,39.388961892247046
30,140000,2627.8,2018-06-15,1785,1,empleado,familiar,2.0,mas de 5 anos,1300000.0,300.0,200.0,indefinido,quincenal,soltero/a,secundaria,,,ninguno,1,0,10.39972,-75.51444,17.936925098554532
30,400000,7508.0,2018-06-15,1785,1,empleado,propia,3.0,mas de 5 anos,2000000.0,600000.0,500000.0,indefinido,mensual,soltero/a,no tengo,1.0,1.0,ninguno,2,1,11.24079,-74.19904,48.02890932982917
30,320000,6006.4,2018-06-15,1785,1,empleado,propia,3.0,mas de 5 anos,4000000.0,1200000.0,500000.0,indefinido,mensual,casado/a,postgrado,1.0,1.0,ninguno,1,0,10.39972,-75.51444,40.30880420499343
30,250000,4692.5,2018-06-15,1785,1,empleado,propia,4.0,mas de 5 anos,3000000.0,1800000.0,,indefinido,mensual,soltero/a,postgrado,1.0,1.0,ninguno,1,0,6.25184,-75.56359,68.92247043363994
30,320000,6006.4,2018-06-16,1784,1,empleado,arrendada,2.0,entre uno y cinco anos,1600000.0,1000000.0,500000.0,indefinido,quincenal,union libre,tecnico,,,ninguno,1,0,6.33732,-75.55795,22.864651773981603
30,200000,3754.0,2018-06-16,1784,1,empleado,arrendada,2.0,menos de un ano,1900000.0,800000.0,,indefinido,quincenal,union libre,tecnologo,2.0,2.0,ninguno,1,0,10.91843,-74.76459,7.687253613666229
30,150000,2815.5,2018-06-16,1784,1,empleado,familiar,3.0,mas de 5 anos,890000.0,200000.0,150000.0,indefinido,mensual,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,19.64520367936925
30,350000,6569.5,2018-06-17,1783,1,empleado,familiar,2.0,mas de 5 anos,1377000.0,300000.0,,indefinido,mensual,soltero/a,tecnico,1.0,,ninguno,1,0,6.25184,-75.56359,216.7214191852825
30,300000,5631.0,2018-06-17,1783,1,empleado,nan,3.0,mas de 5 anos,1274000.0,500000.0,850000.0,indefinido,quincenal,nan,nan,0.0,1.0,ninguno,1,0,6.25184,-75.56359,48.12746386333772
30,200000,3754.0,2018-06-17,1783,1,empleado,familiar,3.0,mas de 5 anos,1995000.0,950000.0,635000.0,termino fijo,mensual,soltero/a,profesional,1.0,1.0,carro,1,0,4.60971,-74.08175,266.98423127463866
30,300000,5631.0,2017-01-25,1783,0,empleado,nan,3.0,mas de 5 anos,,,,indefinido,mensual,nan,nan,1.0,1.0,ninguno,1,0,4.60971,-74.08175,
30,100000,1877.0,2018-06-17,1783,1,empleado,familiar,2.0,mas de 5 anos,870000.0,200000.0,,indefinido,mensual,soltero/a,profesional,1.0,1.0,ninguno,2,1,4.52949,-75.64091,16.32720105124836
27,120000,2027.16,2018-06-18,1782,1,empleado,familiar,3.0,mas de 5 anos,1187000.0,350000.0,300000.0,indefinido,mensual,soltero/a,secundaria,,,ninguno,1,0,4.60971,-74.08175,14.684625492772668
25,150000,2346.25,2017-02-10,1781,0,empleado,nan,3.0,entre uno y cinco anos,,,,indefinido,mensual,nan,nan,0.0,0.0,ninguno,1,0,4.57937,-74.21682,12.0
30,350000,6569.5,2018-06-20,1780,1,empleado,familiar,3.0,mas de 5 anos,1500000.0,400000.0,300000.0,indefinido,mensual,casado/a,tecnico,,2.0,moto,1,0,4.60971,-74.08175,0.5256241787122208
30,200000,3754.0,2018-06-20,1780,1,empleado,familiar,3.0,mas de 5 anos,1500000.0,350000.0,250000.0,indefinido,mensual,soltero/a,profesional,,,ninguno,1,0,4.60971,-74.08175,26.872536136662287
30,150000,2815.5,2018-06-20,1780,1,empleado,familiar,2.0,mas de 5 anos,1200000.0,550000.0,140000.0,indefinido,quincenal,soltero/a,tecnico,1.0,1.0,ninguno,1,0,3.43722,-76.5225,20.367936925098554
18,150000,1689.3,2018-06-20,1780,1,independiente,familiar,3.0,mas de 5 anos,1600000.0,940000.0,150000.0,nan,nan,divorciado/a,tecnico,1.0,2.0,ninguno,1,0,6.25184,-75.56359,
30,250000,4692.5,2018-06-01,1779,0,empleado,propia,2.0,mas de 5 anos,1000000.0,,,indefinido,quincenal,soltero/a,no tengo,,,ninguno,1,0,3.43722,-76.5225,54.0
30,150000,2815.5,2018-06-22,1778,1,empleado,familiar,2.0,entre uno y cinco anos,782200.0,500000.0,,indefinido,mensual,union libre,tecnico,2.0,2.0,moto,1,0,4.60971,-74.08175,34.55978975032851
