PLAZO,CAPITAL,INT CORRIENTE,DÍAS MORA,Cuotas en mora,ESTRATO,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,PERSONAS A CARGO,NUMERO DE HIJOS,NUM.CREDITOS SOLICITADOS,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,AÑOS EN LA VIVIENDA,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,TIPO DE VEHICULO,TIEMPO TRABAJO
30,220000,4129.4,1848,1,3.0,5000000.0,1500000.0,500000.0,1.0,1.0,1,3/14/2018,4/13/2018,Independiente,bello,representante legarl,familiar,menos de un año,Indefinido,Quincenal,Casado/a,Profesional,Ninguno,
30,200000,3754.0,1847,1,2.0,2000000.0,600000.0,100000.0,2.0,,1,3/15/2018,4/14/2018,Empleado,buenaventura,operador de equipos,arrendada,mas de 5 años,Indefinido,Quincenal,Casado/a,Técnico,Ninguno,2006-12-26
30,250000,4692.5,1847,0,2.0,1800000.0,400000.0,150000.0,0.0,0.0,1,5/10/2017,6/9/2017,Empleado,Cali,Auxiliar Impresion,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2013-07-13
30,170000,3190.9,1846,1,3.0,850000.0,300000.0,100000.0,,,1,3/16/2018,4/15/2018,Empleado,Itagui,Asesora Comercial,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2017-04-07
30,100000,1877.0,1844,0,1.0,,,,3.0,2.0,1,6/20/2017,7/20/2017,Empleado,Cartagena,Mecanico,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2011-03-11
30,100000,1877.0,1843,0,3.0,,,,0.0,0.0,1,7/3/2015,8/2/2015,Empleado,BOGOTA,ASESOR COMERCIAL,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,3MESES
30,210000,3941.7,1842,1,2.0,1700000.0,1000000.0,,2.0,2.0,1,3/20/2018,4/19/2018,Empleado,mosquera,aux. seguridad operacional,arrendada,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,2012-09-18
30,220000,4129.4,1842,1,6.0,1200000.0,400000.0,600000.0,,,1,3/20/2018,4/19/2018,Empleado,Cartagena,Diseñadora de modas,propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,2017-03-01
30,150000,2815.5,1842,0,3.0,1500000.0,80000.0,400000.0,,,1,1/19/2018,2/18/2018,Empleado,BOGOTA,INGENIERO JUNIOR,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2017-01-30
30,200000,3754.0,1841,1,3.0,1600000.0,400000.0,,2.0,2.0,1,3/21/2018,4/20/2018,Empleado,BOGOTA,ANALISTA,familiar,mas de 5 años,Termino fijo,Mensual,Casado/a,Tecnólogo,Ninguno,2017-02-23
30,300000,5631.0,1841,1,2.0,5260000.0,2500000.0,1000000.0,,1.0,1,3/21/2018,4/20/2018,Independiente,Barbosa,Propietario,propia,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,
30,100000,1877.0,1841,1,2.0,1500000.0,400000.0,,1.0,3.0,1,3/21/2018,4/20/2018,Independiente,bogota,independiente,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,
29,200000,3628.866667,1841,1,5.0,5000000.0,2800000.0,2000000.0,1.0,2.0,1,3/22/2018,4/20/2018,Independiente,Bucaramanga,Comerciante,arrendada,mas de 5 años,Indefinido,Quincenal,Divorciado/a,Profesional,Ninguno,25 años
30,150000,2815.5,1840,0,2.0,1600000.0,850000.0,150000.0,2.0,2.0,1,2/15/2018,3/17/2018,Empleado,Bogotá,Vendedor,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,
30,350000,6569.5,1839,1,2.0,900000.0,400000.0,150000.0,,,1,3/23/2018,4/22/2018,Empleado,Medellín ,Vendedor,familiar,mas de 5 años,Termino fijo,Quincenal,Unión Libre,Secundaria,Ninguno,2008-01-07
30,250000,4692.5,1839,1,3.0,1200000.0,500000.0,600000.0,,,1,3/23/2018,4/22/2018,Empleado,BOGOTA DISTRITO CAPITAL,auxiliar contable,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,3 años
30,250000,4692.5,1839,1,2.0,3000000.0,800000.0,1000000.0,1.0,3.0,1,3/23/2018,4/22/2018,Independiente,santa Marta ,comerciante ,familiar,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Técnico,Moto,
27,100000,1689.3,1839,1,2.0,1200000.0,200000.0,,,,1,3/27/2018,4/22/2018,Empleado,Bogotá,Barista y Auxiliar de Tienda,arrendada,mas de 5 años,Indefinido,Mensual,Soltero/a,Tecnólogo,Moto,2017-04-01
29,200000,3628.866667,1837,1,3.0,2000000.0,1000000.0,500000.0,2.0,2.0,1,3/27/2018,4/24/2018,Empleado,Bogota,Analista Mesa de Servicios,propia,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2017-10-25
30,250000,4692.5,1837,0,2.0,,,,1.0,1.0,1,2/6/2017,3/8/2017,Empleado,la vega,Aux admon,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Moto,19 años
30,250000,4692.5,1837,0,3.0,1800000.0,700000.0,,1.0,1.0,1,9/20/2017,10/20/2017,Empleado,Bogotá,Formador,propia,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Moto,2012-10-31
30,180000,3378.6,1836,1,2.0,1696000.0,600000.0,150000.0,2.0,,1,3/26/2018,4/25/2018,Empleado,Bogota,Analista de Cuentas Médicas ,arrendada,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2016-03-03
30,200000,3754.0,1836,1,2.0,2500000.0,600000.0,550000.0,1.0,1.0,1,3/26/2018,4/25/2018,Empleado,medellin,contadora ,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2015-04-09
30,150000,2815.5,1836,1,4.0,2000000.0,1000000.0,200000.0,2.0,2.0,1,3/27/2018,4/25/2018,Empleado,giron,supervison de operaciones,propia,mas de 5 años,Indefinido,Mensual,Casado/a,Profesional,Ninguno,2012-06-12
30,210000,3941.7,1835,1,2.0,2500000.0,1500000.0,500000.0,,,1,3/27/2018,4/26/2018,Desempleado,bogota,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,
30,250000,4692.5,1835,1,2.0,2000000.0,1400000.0,200000.0,,,1,3/27/2018,4/26/2018,Empleado,Bogotá,Consultor,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Postgrado,Moto,2014-02-25
30,170000,3190.9,1835,0,3.0,1300000.0,700000.0,200000.0,1.0,,1,11/17/2017,12/17/2017,Empleado,SABANAGRANDE,AUXILIAR CONTABLE Y FINANCIERO,familiar,menos de un año,Indefinido,Mensual,Unión Libre,Técnico,Ninguno,7 MESES 
30,500000,9385.0,1835,1,3.0,1840000.0,300000.0,,,,1,3/28/2018,4/26/2018,Empleado,sabaneta,gestor ambiental,propia,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,No tengo,Ninguno,2013-03-04
30,300000,5631.0,1833,0,3.0,,,,2.0,1.0,1,6/23/2017,7/23/2017,Empleado,medellin,coordinador salud ocupacional,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,ENTRE 07AM A 5PM
30,225167,4226.38459,1831,1,3.0,1800000.0,950000.0,300000.0,2.0,3.0,1,3/31/2018,4/30/2018,Empleado,Bogotá,Asistente Dirección,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2014-04-01
30,250000,4692.5,1830,0,2.0,2000000.0,700000.0,200000.0,0.0,0.0,1,6/21/2017,7/21/2017,Empleado,Valledupar,Auxiliar de drogueria facturador,propia,menos de un año,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,8 mesrz
30,210000,3941.7,1829,1,3.0,1600000.0,1400000.0,1100000.0,2.0,2.0,1,4/2/2018,5/2/2018,Empleado,3015554054,AUXILIAR DE ENFERMERIA,familiar,mas de 5 años,Indefinido,Quincenal,Divorciado/a,Técnico,Ninguno,1999-09-01
30,500000,9385.0,1829,1,3.0,,,,1.0,1.0,1,4/2/2018,5/2/2018,Empleado,Bogotá,Docente,familiar,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,4 años
30,200000,3754.0,1829,1,3.0,2000000.0,305000.0,350000.0,1.0,,1,4/2/2018,5/2/2018,Empleado,,CAJERO,propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,2017-11-01
30,150000,2815.5,1829,1,3.0,2500000.0,520000.0,,,,1,4/2/2018,5/2/2018,Empleado,ibague ,auxiliar administrativo,familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Secundaria,Ninguno,2016-10-01
30,200000,3754.0,1828,1,3.0,1000000.0,400000.0,1500000.0,,,2,4/3/2018,5/3/2018,Empleado,bogota,asesor comercial,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2016-08-01
20,200000,2502.666667,1828,1,6.0,,,,1.0,1.0,1,3/29/2017,4/18/2017,Empleado,PEREIRA,ASESOR COMERCIAL,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,9 AÑOS
13,250000,2033.416667,1828,0,3.0,3099544.0,400000.0,,1.0,1.0,1,1/17/2017,1/30/2017,Empleado,Neiva,Administrador de sistemas de información,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,1999-01-18
30,150000,2815.5,1827,1,3.0,2000000.0,600000.0,100000.0,,,1,4/4/2018,5/4/2018,Empleado,Medellín,Administrador,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Secundaria,Carro,2017-11-07
30,330000,6194.1,1827,1,4.0,2500000.0,1000000.0,,0.0,0.0,1,4/4/2018,5/4/2018,Empleado,MEDELLIN,ADMINISTRATIVA,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2017-10-02
30,150000,2815.5,1827,1,3.0,1200000.0,400000.0,,,,1,4/4/2018,5/4/2018,Empleado,Bogota ,Guarda de seguridad ,familiar,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Técnico,Moto,2017-06-14
30,500000,9385.0,1827,1,3.0,1700000.0,400.0,1000000.0,,1.0,1,4/4/2018,5/4/2018,Empleado,Barranquilla,Cordonadora de deporte,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,2015-07-05
30,150000,2815.5,1826,1,2.0,870000.0,200000.0,,1.0,1.0,1,4/5/2018,5/5/2018,Empleado,candelaria,auxiliarsalud oral,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2017-01-06
30,200000,3754.0,1826,1,3.0,1100000.0,800000.0,100000.0,2.0,,1,4/5/2018,5/5/2018,Empleado,Medellin,Auxiliar restaurante,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2010-02-10
30,150000,2815.5,1826,1,3.0,2000000.0,500000.0,200000.0,1.0,,1,4/5/2018,5/5/2018,Empleado,Neiva,Conductor,propia,entre uno y cinco años,Termino fijo,Quincenal,Unión Libre,Profesional,Ninguno,2005-03-11
30,150000,2815.5,1826,1,1.0,920000.0,500000.0,200000.0,3.0,1.0,1,4/5/2018,5/5/2018,Empleado,Apartado,Topografo,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2017-08-14
30,200000,3754.0,1825,1,3.0,2000000.0,1500000.0,200000.0,3.0,4.0,1,4/6/2018,5/6/2018,Pensionado,Medellin,,arrendada,menos de un año,Indefinido,Quincenal,Casado/a,Tecnólogo,Carro,
30,270000,5067.9,1825,1,2.0,1300000.0,600000.0,,,,1,4/6/2018,5/6/2018,Empleado,Bogota,Operador medios tecnologicos,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2012-06-23
30,250000,4692.5,1822,0,2.0,1000000.0,500000.0,150000.0,2.0,2.0,1,5/17/2017,6/16/2017,Empleado,Bogota,RECEPCIONISTA,propia,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Técnico,Ninguno,1 AÑO
20,250000,3128.333333,1822,0,2.0,1200000.0,350000.0,500000.0,1.0,,1,11/20/2017,12/10/2017,Empleado,Monteria,Docente,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Tecnólogo,Ninguno,36
30,200000,3754.0,1822,1,2.0,2970000.0,1300000.0,,1.0,1.0,1,4/9/2018,5/9/2018,Empleado,MEDELLIN,SOPORTE OPERACION,familiar,mas de 5 años,Termino fijo,Quincenal,Unión Libre,Tecnólogo,Ninguno,2015-02-02
30,200000,3754.0,1820,1,2.0,1000000.0,500000.0,500000.0,1.0,1.0,1,4/11/2018,5/11/2018,Empleado,Medellin,Auxiliar en mantenimiento,arrendada,menos de un año,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,2017-09-22
30,100000,1877.0,1820,1,3.0,1600000.0,500000.0,,,,1,4/11/2018,5/11/2018,Prestador de servicios,FUNZA,APOYO ADMINISTRATIVO,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Moto,10-03-2017
30,350000,6569.5,1819,1,3.0,2500000.0,800000.0,500000.0,1.0,,1,4/12/2018,5/12/2018,Independiente,GIRARDOT,ESTILISTA,propia,mas de 5 años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,
30,100000,1877.0,1819,1,2.0,887337.0,560000.0,240000.0,1.0,1.0,1,4/12/2018,5/12/2018,Empleado,Medellin,Operario,arrendada,mas de 5 años,Termino fijo,Quincenal,Unión Libre,Secundaria,Carro,2017-10-28
30,300000,5631.0,1819,1,2.0,2000000.0,250000.0,1000000.0,,,1,4/12/2018,5/12/2018,Empleado,bogota,supervisor,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2013-07-05
30,180000,3378.6,1818,1,2.0,1180000.0,300000.0,120000.0,1.0,1.0,1,4/13/2018,5/13/2018,Empleado,bugalagrande,auxiliar oficios varios,propia,mas de 5 años,Termino fijo,Mensual,Casado/a,Primaria,Moto,30
30,200000,3754.0,1818,1,1.0,1000000.0,600000.0,800000.0,,,1,4/13/2018,5/13/2018,Empleado,barranquilla,auxiliar de servicios generales,familiar,entre uno y cinco años,Termino fijo,Quincenal,Casado/a,Técnico,Ninguno,
30,470000,8821.9,1815,1,4.0,5500000.0,1800000.0,1000000.0,1.0,1.0,1,4/16/2018,5/16/2018,Independiente,MEDELLIN,COMERCIANTE,familiar,mas de 5 años,Indefinido,Quincenal,Casado/a,Profesional,Ninguno,
30,300000,5631.0,1815,1,3.0,3267774.0,500000.0,1000000.0,,,1,4/16/2018,5/16/2018,Empleado,bogota,Profesional,familiar,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Postgrado,Ninguno,2016-12-13
29,100000,1814.433333,1815,1,3.0,1027200.0,550000.0,150000.0,1.0,1.0,1,4/17/2018,5/16/2018,Empleado,SOLEDAD,Asesor comercial,familiar,mas de 5 años,Indefinido,Quincenal,Casado/a,Tecnólogo,Ninguno,2017-04-01
30,190000,3566.3,1814,1,2.0,1550000.0,200000.0,400000.0,1.0,1.0,1,4/17/2018,5/17/2018,Empleado,Medellin,Conductor,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,2018-03.30
30,300000,5631.0,1814,1,1.0,2200000.0,950000.0,1000000.0,4.0,3.0,1,4/17/2018,5/17/2018,Empleado,agustin codazzi,supervisor ,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2014-08-06
14,150000,1313.9,1814,1,3.0,975961.0,300000.0,200000.0,,2.0,1,5/3/2018,5/17/2018,Empleado,barranquilla,aux contable,familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2014-08-04
22,250000,3441.166667,1814,0,4.0,1000000.0,600000.0,250000.0,0.0,0.0,1,12/20/2016,1/11/2017,Empleado,Cucuta,Auxiliar cocina,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2018-07-03
30,200000,3754.0,1813,1,3.0,1300000.0,250000.0,375000.0,,,1,4/18/2018,5/18/2018,Empleado,Medellín,Técnico,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2017-06-01
30,200000,3754.0,1812,1,3.0,1730000.0,900000.0,,1.0,1.0,1,4/19/2018,5/19/2018,Empleado,Bogotá,Docente,arrendada,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Profesional,Ninguno,2010-08-12
30,150000,2815.5,1812,1,3.0,820000.0,320000.0,,,,1,4/19/2018,5/19/2018,Empleado,Medellin,Operario de Produccion,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,4 Meses
30,450000,8446.5,1811,1,3.0,2122716.0,843000.0,160000.0,2.0,,1,4/20/2018,5/20/2018,Empleado,Medellin,Docente,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2003-03-03
30,250000,4692.5,1811,1,2.0,900000.0,,,2.0,3.0,1,4/20/2018,5/20/2018,Pensionado,armenia,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,160000,3003.2,1811,1,3.0,1800000.0,850000.0,455000.0,1.0,3.0,1,4/20/2018,5/20/2018,Empleado,Medellin,Asesora salud,familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Secundaria,Ninguno,2014-01-01
30,250000,4692.5,1811,1,5.0,,,,1.0,1.0,1,4/5/2017,5/5/2017,Empleado,Medellin,Auxiliar ventas,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,1 año y medio
30,350000,6569.5,1811,0,3.0,,,,1.0,0.0,1,4/5/2017,5/5/2017,Empleado,bogota,recepcionista,propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,1 año
30,250000,4692.5,1811,0,2.0,,,,0.0,0.0,1,6/16/2015,7/16/2015,Independiente,Bogota,Gerente General,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,500000,9385.0,1809,0,3.0,,,,2.0,2.0,1,10/5/2017,11/4/2017,Empleado,BOGOTA,SECRETARIA COMERCIAL,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,7 MESES
27,230000,3885.39,1809,1,3.0,1570000.0,650000.0,120000.0,2.0,2.0,1,4/25/2018,5/22/2018,Empleado,bogota,Cordinador de aduana,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,2013-06-11
30,300000,5631.0,1808,0,2.0,,,,0.0,0.0,1,3/7/2017,4/6/2017,Empleado,bogota,analista fletes,familiar,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,6 años
30,200000,3754.0,1808,1,2.0,1833000.0,800000.0,264000.0,2.0,1.0,1,4/23/2018,5/23/2018,Empleado,Medellin,Postventas,familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Secundaria,Moto,01/20/2014
29,400000,7257.733333,1808,1,2.0,1800000.0,450000.0,120000.0,2.0,1.0,1,4/24/2018,5/23/2018,Empleado,ciuda bolivar,administrador,arrendada,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,2007-01-07
30,200000,3754.0,1807,0,2.0,967000.0,600000.0,2400000.0,1.0,,1,2/2/2018,3/4/2018,Empleado,Cali,Servicio generales,propia,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Secundaria,Carro,2015-10-28
30,250000,4692.5,1806,1,3.0,2021000.0,500000.0,,1.0,1.0,1,4/25/2018,5/25/2018,Empleado,Bogota,Recepcionista,familiar,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Técnico,Ninguno,2015-01-08
29,300000,5443.3,1805,1,4.0,1700000.0,790000.0,800000.0,,,1,4/27/2018,5/26/2018,Empleado,POPAYAN,ASESOR INDUTRIAL,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,2017-01-11
30,200000,3754.0,1805,1,4.0,1289000.0,200000.0,100000.0,,,1,4/26/2018,5/26/2018,Empleado,Cali,Supernumeraria,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2016-08-02
30,500000,9385.0,1804,0,3.0,,,,0.0,0.0,1,6/16/2017,7/16/2017,Empleado,bogota,administrador,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,3 años
30,180000,3378.6,1801,1,2.0,110000.0,650000.0,,1.0,1.0,1,4/30/2018,5/30/2018,Empleado,Bogota,Asistente ,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2017-02-10
30,200000,3754.0,1801,1,1.0,1000000.0,590000.0,,,,1,4/30/2018,5/30/2018,Empleado,popayan,operador de servicios,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2016-04-27
30,200000,3754.0,1801,1,2.0,35000000.0,400000.0,900000.0,,,1,4/30/2018,5/30/2018,Independiente,cucuta,administrador,familiar,mas de 5 años,Indefinido,Quincenal,Casado/a,Tecnólogo,Ninguno,
30,185000,3472.45,1800,0,2.0,2500000.0,500000.0,200000.0,0.0,0.0,1,10/25/2017,11/24/2017,Independiente,Bogota,Dueño de negocio,arrendada,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,
30,150000,2815.5,1799,1,2.0,1314000.0,900000.0,150000.0,,,1,5/2/2018,6/1/2018,Empleado,Envigado,Supervisor de bodega,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2010-03-10
30,190000,3566.3,1799,1,3.0,1800000.0,1200000.0,,1.0,1.0,1,5/2/2018,6/1/2018,Empleado,BOGOTA,COORDINADORA RH,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2018-10-22
30,180000,3378.6,1798,1,2.0,1177000.0,700000.0,300000.0,2.0,1.0,1,5/3/2018,6/2/2018,Empleado,barranquilla,analista de importaciones,propia,mas de 5 años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2015-09-24
30,100000,1877.0,1798,0,2.0,,,,0.0,0.0,1,10/8/2015,11/7/2015,Empleado,barranquilla,auxiliar contable,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,8 hrs
30,150000,2815.5,1797,1,3.0,3000000.0,600000.0,150000.0,,,1,5/4/2018,6/3/2018,Desempleado,lorica,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,190000,3566.3,1797,1,3.0,1120000.0,650000.0,,1.0,1.0,1,5/4/2018,6/3/2018,Empleado,Bogota,Keeper Redes Sociales,familiar,entre uno y cinco años,Termino fijo,Mensual,Unión Libre,Técnico,Ninguno,2017-02-22
29,200000,3628.866667,1795,1,4.0,1800000.0,700000.0,400000.0,0.0,0.0,1,5/7/2018,6/5/2018,Empleado,Bogota,Asistende de producción,familiar,entre uno y cinco años,Termino fijo,Quincenal,Unión Libre,Técnico,Ninguno,2000-02-02
30,400000,7508.0,1795,0,3.0,,,,1.0,1.0,1,3/8/2017,4/7/2017,Independiente,Bogotá,Gerente,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,
30,200000,3754.0,1794,1,3.0,2800000.0,1200000.0,200000.0,1.0,1.0,1,5/7/2018,6/6/2018,Empleado,TURBO,CONTADORA,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Profesional,Carro,2013-06-26
30,150000,2815.5,1793,1,2.0,86578657.0,400000.0,500000.0,,1.0,1,5/8/2018,6/7/2018,Empleado,Medellin,Auxiliar de creditos,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Ninguno,2010-07-01
30,250000,4692.5,1793,0,3.0,,,,0.0,0.0,1,2/3/2017,3/5/2017,Independiente,tierralta,administrador,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,100000,1877.0,1792,1,2.0,,,,0.0,0.0,1,5/9/2018,6/8/2018,Empleado,Bogota,Enfermera Auxiliar,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno, 8meses y 5 dias
30,150000,2815.5,1791,1,3.0,2200000.0,1200000.0,300000.0,1.0,,1,5/10/2018,6/9/2018,Independiente,Medellin,Propietario barbería ,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,
30,170000,3190.9,1790,1,2.0,1660000.0,700000.0,100000.0,0.0,0.0,1,5/11/2018,6/10/2018,Empleado,Pereira,Docente,familiar,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,3 años
29,300000,5443.3,1787,1,3.0,2000000.0,600000.0,500000.0,1.0,1.0,1,5/15/2018,6/13/2018,Empleado,Santa Marta,ADMINISTRADORA ,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,2014-05-15
30,250000,4692.5,1786,1,2.0,2600000.0,700000.0,,,,1,5/15/2018,6/14/2018,Empleado,bogota,supervisor,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2016-03-05
30,100000,1877.0,1785,1,2.0,800000.0,200000.0,,,,1,5/16/2018,6/15/2018,Empleado,Soledad,Auxilar Operativo,propia,mas de 5 años,Termino fijo,Quincenal,Soltero/a,No tengo,Ninguno,2015-02-02
30,140000,2627.8,1785,1,2.0,1300000.0,300.0,200.0,,,1,5/16/2018,6/15/2018,Empleado,Cartago valle,Operario de montacargas ,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,2016-11-16
30,400000,7508.0,1785,1,3.0,2000000.0,600000.0,500000.0,1.0,1.0,2,5/16/2018,6/15/2018,Empleado,Santa Marta,ADMINISTRADORA ,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,2014-05-15
30,320000,6006.4,1785,1,3.0,4000000.0,1200000.0,500000.0,1.0,1.0,1,5/16/2018,6/15/2018,Empleado,cartagena,Director Gneral,propia,mas de 5 años,Indefinido,Mensual,Casado/a,Postgrado,Ninguno,2015-01-05
30,250000,4692.5,1785,1,4.0,3000000.0,1800000.0,,1.0,1.0,1,5/16/2018,6/15/2018,Empleado,Medellin,Profesional Universitario,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,Postgrado,Ninguno,2012-08-17
30,320000,6006.4,1784,1,2.0,1600000.0,1000000.0,500000.0,,,1,5/17/2018,6/16/2018,Empleado,Girardot ,Auxiliar de enfermería ,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2016-06-20
30,200000,3754.0,1784,1,2.0,1900000.0,800000.0,,2.0,2.0,1,5/17/2018,6/16/2018,Empleado,soledad,director de agencia,arrendada,menos de un año,Indefinido,Quincenal,Unión Libre,Tecnólogo,Ninguno,2017-09-25
30,150000,2815.5,1784,1,3.0,890000.0,200000.0,150000.0,,,1,5/17/2018,6/16/2018,Empleado,BOGOTA,SECRETARIA,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2016-09-26
