PLAZO,CAPITAL,INT CORRIENTE,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,DÍAS MORA,Cuotas en mora,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,ESTRATO,AÑOS EN LA VIVIENDA,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,PERSONAS A CARGO,NUMERO DE HIJOS,TIPO DE VEHICULO,TIEMPO TRABAJO,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE
30,120000,2252.4,7/25/2019,8/24/2019,1350,1,Empleado,Bogota,Agente CALL CENTER,Arrendada,1.0,entre uno y cinco años,900000.0,150000.0,60000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,1.0,Ninguno,2018-10-01,1,0
30,100000,1877.0,7/25/2019,8/24/2019,1350,1,Empleado,barranquilla,asesesor comercial externo,Familiar,3.0,mas de 5 años,1800000.0,600000.0,,Termino fijo,Quincenal,Unión Libre,Técnico,2.0,1.0,Ninguno,2017-01-03,1,0
30,250000,4692.5,7/25/2019,8/24/2019,1350,1,Empleado,Bogotá,Supervisor de rampa,Familiar,4.0,mas de 5 años,1800000.0,400000.0,300000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Carro,2018-06-01,1,0
30,300000,5631.0,7/25/2019,8/24/2019,1350,1,Independiente,Bogotá,Propietario,Arrendada,3.0,menos de un año,7000000.0,4500000.0,,,,Casado/a,Tecnólogo,2.0,2.0,Carro,,1,0
24,200000,3003.2,7/31/2019,8/24/2019,1350,1,Independiente,"BOGOTÁ, D.C.",ingeniero,Familiar,3.0,mas de 5 años,3000000.0,1450000.0,330000.0,,,Divorciado/a,Profesional,1.0,1.0,Ninguno,,1,0
30,200000,3754.0,7/26/2019,8/25/2019,1349,1,Empleado,bogota ,asesora hipotecaria,Arrendada,2.0,entre uno y cinco años,1300000.0,800000.0,400000.0,Indefinido,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2018-11-07,1,0
30,250000,4692.5,3/27/2017,4/26/2017,1349,0,Empleado,bogota,administradora,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,3 años,1,0
30,200000,3754.0,7/26/2019,8/25/2019,1349,1,Empleado,Galapa,Operario producción,Propia,1.0,mas de 5 años,1650000.0,700000.0,200000.0,Termino fijo,Quincenal,Casado/a,Secundaria,3.0,3.0,Ninguno,2010-03-08,1,0
30,200000,3754.0,7/26/2019,8/25/2019,1349,1,Empleado,Bucaramanga,Desarrollador,Arrendada,3.0,entre uno y cinco años,3200000.0,700000.0,100000.0,Prestación de servicios,Mensual,Unión Libre,Profesional,,,Ninguno,2017-09-19,1,0
30,200000,3754.0,7/26/2019,8/25/2019,1349,1,Empleado,Miranda cauca,Auxiliar administrativa,Familiar,2.0,mas de 5 años,828000.0,350000.0,,Termino fijo,Mensual,Casado/a,Secundaria,1.0,1.0,Ninguno,2018-04-13,1,0
30,250000,4692.5,7/26/2019,8/25/2019,1349,1,Independiente,Cali,Propietario,Familiar,3.0,mas de 5 años,3000000.0,1500000.0,,,,Unión Libre,Técnico,,,Carro,,1,0
30,250000,4692.5,7/26/2019,8/25/2019,1349,1,Independiente,Bogota ,Propietaria ,Familiar,2.0,mas de 5 años,2500000.0,1000000.0,,,,Soltero/a,Profesional,,,Ninguno,,1,0
30,250000,4692.5,7/26/2019,8/25/2019,1349,1,Independiente,bogota,rentista y contratista,Propia,2.0,mas de 5 años,3000000.0,700000.0,,,,Unión Libre,Técnico,,2.0,Carro,,1,0
30,250000,4692.5,7/26/2019,8/25/2019,1349,1,Empleado,Barranquilla,Director de Inventarios ,Arrendada,4.0,menos de un año,4100000.0,1900000.0,,Indefinido,Quincenal,Casado/a,Postgrado,1.0,2.0,Carro,2015-08-01,1,0
30,150000,2815.5,7/26/2019,8/25/2019,1349,1,Independiente,Maicao,Dueña,Familiar,2.0,mas de 5 años,1200000.0,700000.0,200000.0,,,Unión Libre,Técnico,,,Ninguno,,1,0
30,350000,6569.5,9/4/2018,10/3/2018,1349,0,Empleado,MEDELLIN,SUBGERENTE,Familiar,4.0,entre uno y cinco años,5500000.0,1400000.0,650000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,1.0,Ninguno,2014-09-15,1,0
30,200000,3754.0,7/26/2019,8/25/2019,1349,1,Empleado,Choachi,Auxiliar de presupuestos ,Familiar,3.0,mas de 5 años,3000000.0,1800000.0,,Termino fijo,Quincenal,Soltero/a,Profesional,,,Ninguno,2018-02-07,1,0
28,100000,1751.866667,8/5/2015,9/2/2015,1349,0,Empleado,Medellin,Auxiliar Administrativa,,2.0,entre uno y cinco años,,,,Termino fijo,Mensual,,,0.0,0.0,Ninguno,2 años y tres meses,1,0
30,200000,3754.0,6/13/2017,7/13/2017,1349,0,Empleado,Bogotá,Servicios Generales,Familiar,1.0,mas de 5 años,737000.0,700000.0,500000.0,Indefinido,Quincenal,Soltero/a,Primaria,2.0,2.0,Ninguno,10 meses,1,0
30,150000,2815.5,6/30/2017,7/30/2017,1349,0,Empleado,manizales,auxiliar oficina,Propia,2.0,mas de 5 años,2200000.0,1000000.0,200000.0,Indefinido,Mensual,Soltero/a,Técnico,1.0,1.0,Ninguno,2020-01-01,1,0
30,190000,3566.3,12/5/2017,1/4/2018,1348,0,Empleado,bogota,asistente administrativa,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,1 año,1,0
15,150000,1407.75,6/29/2017,7/14/2017,1348,0,Empleado,Copacabana,Chef comercial,Propia,2.0,menos de un año,2622000.0,,,Termino fijo,Mensual,Soltero/a,No tengo,1.0,0.0,Ninguno,4 meses,1,0
30,200000,3754.0,7/29/2019,8/28/2019,1346,1,Empleado,Cartagena,Almacenista,Arrendada,3.0,menos de un año,1050000.0,330000.0,,Termino fijo,Quincenal,Unión Libre,Secundaria,2.0,1.0,Ninguno,2018-12-27,1,0
30,200000,3754.0,7/29/2019,8/28/2019,1346,1,Empleado,Bogota,Asesor,Familiar,3.0,mas de 5 años,900000.0,1200000.0,300000.0,Indefinido,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2017-01-16,1,0
30,250000,4692.5,2/27/2017,3/29/2017,1346,0,Empleado,bogota,vigilante,,1.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,1 año y 6 meses,1,0
30,340000,6381.8,7/29/2019,8/28/2019,1346,1,Empleado,Pereira,Oficiales pintura,Arrendada,3.0,entre uno y cinco años,1200000.0,700000.0,200000.0,Termino fijo,Quincenal,Unión Libre,Primaria,1.0,1.0,Ninguno,2015-07-08,1,0
30,200000,3754.0,12/29/2017,1/28/2018,1346,0,Empleado,Jamundi,Analista Calidad,Familiar,2.0,mas de 5 años,2500000.0,950000.0,100000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Ninguno,2017-09-29,1,0
30,200000,3754.0,7/30/2019,8/29/2019,1345,1,Empleado,bogota,Auxiliar de Control de Calidad,Familiar,2.0,mas de 5 años,1035000.0,300000.0,,Indefinido,Quincenal,Soltero/a,Secundaria,1.0,1.0,Ninguno,2013-01-10,1,0
30,200000,3754.0,3/31/2017,4/30/2017,1345,0,Independiente,soacha,Dueña,,3.0,mas de 5 años,,,,,,,,0.0,0.0,Ninguno,,1,0
30,250000,4692.5,7/30/2019,8/29/2019,1345,1,Empleado,Bogota,Técnico fidelidad,Familiar,3.0,entre uno y cinco años,1980000.0,600000.0,,Indefinido,Mensual,Soltero/a,Tecnólogo,,2.0,Ninguno,2017-05-11,1,0
30,250000,4692.5,7/31/2019,8/30/2019,1344,1,Empleado,buenaventura,auxiliar facturacion,Familiar,2.0,mas de 5 años,1782112.0,300000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,2.0,2.0,Ninguno,2014-08-04,1,0
30,300000,5631.0,7/31/2019,8/30/2019,1344,1,Empleado,Bogotá,Coordinador de inventarios,Propia,3.0,mas de 5 años,2000000.0,1200000.0,,Indefinido,Mensual,Casado/a,Profesional,1.0,1.0,Ninguno,2016-08-02,1,0
30,250000,4692.5,7/31/2019,8/30/2019,1344,1,Prestador de servicios,Cali,Técnico en sistemas,Arrendada,3.0,entre uno y cinco años,2250000.0,700000.0,,,,Soltero/a,Técnico,,,Ninguno,2019-01-08,1,0
30,200000,3754.0,7/31/2019,8/30/2019,1344,1,Independiente,bogota,administrador ,Familiar,2.0,mas de 5 años,2150000.0,400000.0,100000.0,,,Soltero/a,Técnico,1.0,1.0,Ninguno,2015-03-10,1,0
30,200000,3754.0,7/31/2019,8/30/2019,1344,1,Empleado,NEIVA HUILA,AGENTE SOCIAL,Arrendada,2.0,entre uno y cinco años,930000.0,400000.0,100000.0,Termino fijo,Mensual,Soltero/a,Técnico,,,Moto,01/08/2018,1,0
30,250000,4692.5,7/31/2019,8/30/2019,1344,1,Empleado,Montelibano,Mesero,Arrendada,2.0,entre uno y cinco años,1400000.0,450000.0,200000.0,Indefinido,Quincenal,Casado/a,Secundaria,2.0,1.0,Ninguno,2018-07-20,1,0
30,400000,7508.0,8/1/2019,8/31/2019,1343,1,Empleado,Dosquebradas,promotor de ventas,Familiar,3.0,entre uno y cinco años,1500000.0,500000.0,1200000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,1.0,,Moto,2017-10-18,1,0
30,300000,5631.0,12/18/2017,1/17/2018,1343,0,Empleado,ibague,administrador de farmacia,Familiar,3.0,mas de 5 años,1800000.0,600000.0,200000.0,Indefinido,Quincenal,Casado/a,Técnico,3.0,2.0,Moto,12,1,0
30,300000,5631.0,8/1/2019,8/31/2019,1343,1,Independiente,Medellin,Independiente,Familiar,4.0,entre uno y cinco años,5000000.0,2100000.0,,,,Unión Libre,Profesional,4.0,4.0,Ninguno,,1,0
30,200000,3754.0,8/1/2019,8/31/2019,1343,1,Independiente,Medellín ,ABOGADO ,Familiar,4.0,entre uno y cinco años,3000000.0,500000.0,,,,Soltero/a,Profesional,,,Moto,,1,0
30,200000,3754.0,8/1/2019,8/31/2019,1343,1,Empleado,barranquilla,aux de enfermeri,Familiar,3.0,mas de 5 años,1300000.0,700000.0,,Indefinido,Mensual,Unión Libre,Profesional,1.0,,Ninguno,2017-03-01,1,0
30,200000,3754.0,8/1/2019,8/31/2019,1343,1,Empleado,La Dorada,Asistente Administrativo,Arrendada,2.0,menos de un año,850000.0,250000.0,450000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Moto,2018-04-10,1,0
29,300000,5443.3,8/2/2019,8/31/2019,1343,1,Empleado,Bogota,Sr inbound marketing Specialist,Familiar,2.0,mas de 5 años,1888000.0,300000.0,20000.0,Indefinido,Mensual,Soltero/a,Técnico,,,Moto,2016-03-01,1,0
30,250000,4692.5,8/1/2019,8/31/2019,1343,1,Empleado,Coyaima tolima,Soldado profesional ,Arrendada,2.0,mas de 5 años,2400000.0,1000000.0,100000.0,Indefinido,Mensual,Casado/a,Secundaria,2.0,2.0,Moto,2004-08-01,1,0
30,350000,6569.5,8/2/2019,9/1/2019,1342,1,Empleado,Cartagena,Auxiliar contable,Arrendada,3.0,menos de un año,1500000.0,200000.0,150000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2017-11-14,1,0
30,270000,5067.9,8/2/2019,9/1/2019,1342,1,Empleado,ibague,cordinador,Familiar,2.0,entre uno y cinco años,1297000.0,100000.0,100000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2013-08-01,1,0
30,300000,5631.0,8/2/2019,9/1/2019,1342,1,Empleado,Medellín,Encargado de obra,Familiar,2.0,mas de 5 años,1389000.0,1000000.0,385000.0,Indefinido,Quincenal,Casado/a,Secundaria,3.0,2.0,Ninguno,2016-01-12,1,0
30,200000,3754.0,8/2/2019,9/1/2019,1342,1,Independiente,Cali,,Familiar,2.0,mas de 5 años,1900000.0,850000.0,200000.0,,,Soltero/a,Secundaria,1.0,,Ninguno,,1,0
30,150000,2815.5,8/2/2019,9/1/2019,1342,1,Empleado,Cali,Guarda de seguidad,Arrendada,3.0,mas de 5 años,1060000.0,300000.0,,Termino fijo,Quincenal,Soltero/a,Secundaria,1.0,1.0,Ninguno,2019-03-28,1,0
30,200000,3754.0,8/2/2019,9/1/2019,1342,1,Empleado,Sevilla,Guarda de seguridad,Arrendada,2.0,menos de un año,1060000.0,550000.0,,Termino fijo,Mensual,Unión Libre,Secundaria,2.0,2.0,Ninguno,2019-04-30,1,0
30,300000,5631.0,8/2/2019,9/1/2019,1342,1,Independiente,Bogotá ,Dueño,Familiar,3.0,entre uno y cinco años,3500000.0,1000000.0,1500000.0,,,Unión Libre,Técnico,1.0,,Ninguno,,1,0
30,200000,3754.0,10/1/2015,10/31/2015,1342,0,Empleado,MEDELLIN,OPERADOR EQUIPOS ESPECIALES,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,2.0,3.0,Ninguno,1991-05-27,1,0
30,200000,3754.0,1/2/2017,2/1/2017,1342,0,Empleado,Bogota,Operador centro de cómputo,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,0.0,0.0,Carro,4 años,1,0
30,300000,5631.0,3/29/2017,4/28/2017,1340,0,Empleado,Bogotá,Coordinador de planta,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,10 meses,1,0
30,500000,9385.0,8/5/2019,9/4/2019,1339,1,Empleado,BOGOTA,AUXILIAR ENFERMERIA/ASIST SUEÑO,Propia,2.0,mas de 5 años,1200000.0,500000.0,,Termino fijo,Mensual,Unión Libre,Técnico,1.0,1.0,Ninguno,2016-08-17,2,1
30,300000,5631.0,8/5/2019,9/4/2019,1339,1,Independiente,ibague,extensionista,Familiar,2.0,mas de 5 años,1600000.0,1000000.0,200000.0,,,Casado/a,Tecnólogo,3.0,2.0,Carro,,1,0
30,250000,4692.5,8/5/2019,9/4/2019,1339,1,Independiente,ibague,Operaria Manicure y Pedicure,Familiar,2.0,mas de 5 años,1000000.0,500000.0,200000.0,,,Casado/a,Técnico,1.0,1.0,Carro,,1,0
30,200000,3754.0,8/5/2019,9/4/2019,1339,1,Empleado,Cali ,Operario de producción ,Familiar,3.0,entre uno y cinco años,889065.0,400000.0,228186.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2018-02-01,1,0
30,150000,2815.5,8/6/2019,9/5/2019,1338,1,Empleado,barrancabermeja,auxiliar de logistica,,2.0,entre uno y cinco años,2000000.0,200000.0,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,2017-04-03,1,0
30,300000,5631.0,8/6/2019,9/5/2019,1338,1,Empleado,BOGOTA,AUXILIAR ADMINISTRATIVA ,Propia,3.0,mas de 5 años,890000.0,150000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,,1.0,Ninguno,2016-03-01,1,0
30,200000,3754.0,8/6/2019,9/5/2019,1338,1,Empleado,MANIZALES,Conductor Ejecutivo,Familiar,3.0,entre uno y cinco años,1600000.0,400000.0,,Indefinido,Quincenal,Soltero/a,Técnico,,,Ninguno,2019-02-28,1,0
30,200000,3754.0,8/6/2019,9/5/2019,1338,1,Empleado,Medellín,Guarda de seguridad,Propia,2.0,mas de 5 años,1400000.0,700000.0,300000.0,Indefinido,Quincenal,Soltero/a,Secundaria,,,Moto,2018-11-15,1,0
30,250000,4692.5,8/6/2019,9/5/2019,1338,1,Empleado,Cali,Auxiliar ,Familiar,4.0,entre uno y cinco años,1800000.0,250000.0,300000.0,,,Soltero/a,Técnico,1.0,,Moto,,1,0
30,400000,7508.0,9/1/2015,10/1/2015,1337,0,Empleado,BOGOTA,ASESOR COMERCIAL,,3.0,menos de un año,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,1 AÑO,1,0
30,200000,3754.0,8/8/2019,9/7/2019,1336,1,Empleado,Medellin-bello ,Domiciliario ,Familiar,2.0,mas de 5 años,1100000.0,200000.0,300000.0,Termino fijo,Quincenal,Soltero/a,Secundaria,,,Ninguno,2018-09-19,1,0
30,250000,4692.5,8/8/2019,9/7/2019,1336,1,Empleado,flandes,intendente,Familiar,3.0,entre uno y cinco años,3000000.0,1800000.0,,Indefinido,Mensual,Casado/a,Técnico,3.0,2.0,Carro,2000-03-06,1,0
30,200000,3754.0,8/9/2019,9/8/2019,1335,1,Empleado,Cali ,Operario de producción ,Familiar,3.0,entre uno y cinco años,889065.0,400000.0,228186.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2018-02-01,2,1
30,200000,3754.0,3/5/2018,4/4/2018,1335,0,Empleado,zona bananera,gestor municipal,Familiar,1.0,entre uno y cinco años,3500000.0,1000000.0,500000.0,Indefinido,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2010-06-01,2,1
30,340000,6381.8,4/1/2019,5/1/2019,1335,0,Empleado,Ibagué,Ingeniero residente ambiental,Familiar,4.0,entre uno y cinco años,3970000.0,2000000.0,,Indefinido,Mensual,Unión Libre,Postgrado,1.0,1.0,Ninguno,2016-03-10,1,0
30,200000,3754.0,8/9/2019,9/8/2019,1335,1,Empleado,Bogota,Coordinador de producto,Arrendada,3.0,entre uno y cinco años,2000000.0,1200000.0,,Indefinido,Quincenal,Casado/a,Técnico,3.0,2.0,Ninguno,2018-08-01,1,0
30,200000,3754.0,8/9/2019,9/8/2019,1335,1,Empleado,Bucaramanga,Asesor,Arrendada,4.0,menos de un año,1250000.0,900000.0,250000.0,,,Soltero/a,Profesional,1.0,1.0,Ninguno,2019-04-01,1,0
30,200000,3754.0,8/9/2019,9/8/2019,1335,1,Empleado,bucaramanga,auxiliar de Punto de venta,Familiar,3.0,mas de 5 años,1262000.0,500000.0,1000000.0,Termino fijo,Mensual,Unión Libre,Secundaria,2.0,3.0,Ninguno,2017-07-04,2,1
30,200000,3754.0,8/9/2019,9/8/2019,1335,1,Independiente,caldas antioquia,dueña,Arrendada,2.0,entre uno y cinco años,1400000.0,500000.0,200000.0,,,Soltero/a,Técnico,1.0,1.0,Ninguno,,1,0
28,250000,4379.666667,1/11/2018,2/8/2018,1335,0,Empleado,Cartagena,Operador de Produccion,Arrendada,1.0,mas de 5 años,1800000.0,700000.0,600000.0,Termino fijo,Quincenal,Casado/a,Técnico,2.0,,Ninguno,12,1,0
30,160000,3003.2,1/30/2018,3/1/2018,1334,0,Empleado,bogota,Administradora de Drogueria,Familiar,3.0,mas de 5 años,2154000.0,600000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,1.0,1.0,Ninguno,08/10/2008,1,0
30,230000,4317.1,8/12/2019,9/11/2019,1332,1,Empleado,Villa rica cauca,Operador de producción,Arrendada,3.0,entre uno y cinco años,1250000.0,650000.0,120000.0,Indefinido,Quincenal,Soltero/a,Secundaria,,,Ninguno,2019-01-02,1,0
30,200000,3754.0,8/12/2019,9/11/2019,1332,1,Empleado,buenaventura,auxiliar facturacion,Familiar,2.0,mas de 5 años,1782112.0,300000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,2.0,2.0,Ninguno,2014-08-04,2,1
30,150000,2815.5,11/30/2018,12/29/2018,1332,0,Empleado,Bogota,analista de cartera,Arrendada,3.0,entre uno y cinco años,1952000.0,682000.0,,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2014-08-08,1,0
30,200000,3754.0,8/13/2019,9/12/2019,1331,1,Empleado,Bogota,Soldado profesional,Familiar,4.0,mas de 5 años,1700000.0,200000.0,1100000.0,Indefinido,Mensual,Soltero/a,Secundaria,1.0,1.0,Ninguno,2014-08-20,1,0
30,300000,5631.0,8/14/2019,9/13/2019,1330,1,Empleado,TURBACO BOLIVAR,ASISTENTE DE DIRECCION Y GERENCIA,Propia,2.0,entre uno y cinco años,1687140.0,360000.0,380000.0,Termino fijo,Quincenal,Soltero/a,No tengo,1.0,1.0,Ninguno,2013-12-05,1,0
30,450000,8446.5,8/14/2019,9/13/2019,1330,1,Empleado,Cali,Analista Contable,Familiar,3.0,entre uno y cinco años,2000000.0,1200000.0,500000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Carro,2013-05-06,1,0
30,200000,3754.0,8/14/2019,9/13/2019,1330,1,Empleado,Bogota,Asesora comercial,Familiar,2.0,menos de un año,1500000.0,500000.0,500000.0,Indefinido,Mensual,Casado/a,Secundaria,,,Ninguno,2017-05-16,1,0
30,250000,4692.5,8/14/2019,9/13/2019,1330,1,Empleado,Bogota,Técnico en sistemas ,Arrendada,1.0,entre uno y cinco años,1660000.0,500000.0,,Termino fijo,Mensual,Unión Libre,Técnico,1.0,1.0,Ninguno,2019-01-28,1,0
30,450000,8446.5,8/16/2019,9/15/2019,1328,1,Empleado,floridablanca ,supervisor de operaciones,Propia,3.0,entre uno y cinco años,1100000.0,300000.0,,Indefinido,Mensual,Soltero/a,No tengo,,,Ninguno,1 AÑO 4 MESES,1,0
30,500000,9385.0,8/16/2019,9/15/2019,1328,1,Empleado,Sopo,Operador bus,Arrendada,2.0,entre uno y cinco años,1400000.0,900000.0,150000.0,Indefinido,Quincenal,Unión Libre,Secundaria,1.0,1.0,Ninguno,2014-07-11,1,0
30,200000,3754.0,8/16/2019,9/15/2019,1328,1,Prestador de servicios,SANTA MARTA,COORDINADOR SOCIAL,Arrendada,4.0,entre uno y cinco años,3500000.0,1600000.0,600000.0,,,Casado/a,Profesional,2.0,1.0,Ninguno,2011-03-26,1,0
30,200000,3754.0,8/16/2019,9/15/2019,1328,1,Independiente,Barrancabermeja ,Asesor de ventas,Familiar,2.0,mas de 5 años,1800000.0,800000.0,400000.0,,,Casado/a,Secundaria,,5.0,Ninguno,,1,0
30,150000,2815.5,12/5/2018,1/4/2019,1326,0,Empleado,Bogota,analista de cartera,Arrendada,3.0,entre uno y cinco años,1952000.0,682000.0,,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2014-08-08,2,1
30,340000,6381.8,8/20/2019,9/19/2019,1324,1,Independiente,Bucaramanga,Abogado ,Familiar,4.0,mas de 5 años,9000000.0,4000000.0,1000000.0,,,Casado/a,Profesional,1.0,1.0,Ninguno,,1,0
30,180000,3378.6,3/23/2018,4/22/2018,1324,0,Empleado,BOGOTA,ANALISTA CONTABLE,Arrendada,3.0,entre uno y cinco años,2000000.0,450000.0,120000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Ninguno,2017-11-07,1,0
29,500000,9072.166667,8/21/2019,9/19/2019,1324,1,Empleado,Santa marta,Operador de grúa,Propia,3.0,mas de 5 años,2500000.0,500000.0,800000.0,Termino fijo,Quincenal,Soltero/a,No tengo,3.0,2.0,Ninguno,2008-04-22,1,0
30,200000,3754.0,3/15/2019,4/14/2019,1324,0,Prestador de servicios,Ibagué,Entrenador,Familiar,4.0,mas de 5 años,1500000.0,850000.0,300000.0,Indefinido,Mensual,Unión Libre,Profesional,1.0,1.0,Ninguno,2012-06-01,1,0
30,270000,5067.9,9/26/2017,10/26/2017,1322,0,Empleado,Bogota,Representante de ventas,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,3.0,Carro,2010-03-23,1,0
30,200000,3754.0,12/18/2018,1/17/2019,1322,0,Empleado,Bogotá ,Coordinador,Propia,3.0,mas de 5 años,2055000.0,650000.0,200000.0,Termino fijo,Mensual,Soltero/a,Profesional,,,Ninguno,2013-04-01,1,0
30,200000,3754.0,8/23/2019,9/22/2019,1321,1,Empleado,Bogota,Oficial eléctrico,Arrendada,2.0,mas de 5 años,1232000.0,600000.0,140000.0,Termino fijo,Quincenal,Unión Libre,Primaria,1.0,,Moto,24/01/2019,1,0
30,250000,4692.5,8/23/2019,9/22/2019,1321,1,Independiente,Bogota,Jefe,Arrendada,3.0,entre uno y cinco años,1800000.0,800000.0,500000.0,,,Unión Libre,Secundaria,1.0,1.0,Ninguno,,1,0
30,200000,3754.0,8/23/2019,9/22/2019,1321,1,Empleado,Cali,Guarda dé seguridad,Familiar,3.0,menos de un año,1200000.0,400000.0,40000.0,Termino fijo,Mensual,Soltero/a,Técnico,1.0,1.0,Ninguno,2017-09-26,1,0
30,200000,3754.0,8/26/2019,9/25/2019,1318,1,Empleado,Bogota,Gerente de turno ,Familiar,3.0,mas de 5 años,1400000.0,300000.0,,Indefinido,Quincenal,Soltero/a,Secundaria,,,Ninguno,2018-01-13,1,0
30,450000,8446.5,8/26/2019,9/25/2019,1318,1,Empleado,PACORA,AUXILIAR CONTABLE,Familiar,2.0,entre uno y cinco años,1200000.0,500000.0,400000.0,Indefinido,Mensual,Soltero/a,Tecnólogo,1.0,1.0,Ninguno,2016-05-11,1,0
28,450000,7883.4,7/24/2019,8/21/2019,1318,0,Empleado,bogota,auxiliar contable,Familiar,2.0,mas de 5 años,1600000.0,900000.0,,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2016-12-06,1,0
30,300000,5631.0,8/27/2019,9/26/2019,1317,1,Empleado,Bogotá ,Promotor ,Arrendada,3.0,menos de un año,1300000.0,450000.0,380000.0,Termino fijo,Quincenal,Soltero/a,Técnico,2.0,2.0,Ninguno,2018-03-02,1,0
30,300000,5631.0,8/27/2019,9/26/2019,1317,1,Empleado,bogota,cordinador de seguridad,Familiar,2.0,mas de 5 años,1800000.0,400000.0,600000.0,Indefinido,Mensual,Soltero/a,Técnico,,,Ninguno,2007-03-27,1,0
30,250000,4692.5,2/16/2018,3/18/2018,1317,0,Empleado,Manizales,Jefe de casting,Arrendada,3.0,entre uno y cinco años,2500000.0,1500000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2014-01-14,1,0
29,250000,4536.083333,8/30/2019,9/28/2019,1315,1,Empleado,LA UNION VALLE,RECEPCIONISTA,Familiar,2.0,entre uno y cinco años,828116.0,500000.0,300000.0,Indefinido,Mensual,Casado/a,Tecnólogo,,1.0,Moto,2005-08-29,1,0
30,500000,9385.0,8/30/2019,9/29/2019,1314,1,Empleado,Bogota,Asisencial,Propia,4.0,mas de 5 años,3000000.0,500000.0,,Indefinido,Mensual,Soltero/a,Profesional,1.0,1.0,Ninguno,1990-04-27,1,0
30,200000,3754.0,8/30/2019,9/29/2019,1314,1,Empleado,ibague,Soporte tecnico 1,Arrendada,2.0,mas de 5 años,1020000.0,200000.0,,Indefinido,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2018-1-09,1,0
30,200000,3754.0,8/30/2019,9/29/2019,1314,1,Empleado,medellin,auxiliar comercial,Arrendada,3.0,entre uno y cinco años,907000.0,300000.0,,Indefinido,Mensual,Casado/a,Tecnólogo,1.0,,Ninguno,2018-06-05,1,0
30,200000,3754.0,1/23/2019,2/20/2019,1314,0,Empleado,Medellín,Guarda de seguridad,Arrendada,2.0,menos de un año,1200000.0,550000.0,,Termino fijo,Quincenal,Soltero/a,Secundaria,,,Ninguno,2016-09-01,1,0
30,100000,1877.0,10/29/2015,11/28/2015,1314,0,Empleado,santo tomás,Jefe de Sistemas,,2.0,mas de 5 años,,,,Indefinido,Mensual,,,0.0,0.0,Moto,2 años,1,0
30,500000,9385.0,9/2/2019,10/2/2019,1311,1,Empleado,BOGOTA,AUXILIAR CONTABLE,Familiar,2.0,menos de un año,1400000.0,300000.0,,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2016-02-04,1,0
30,150000,2815.5,12/19/2017,1/18/2018,1310,0,Empleado,BARRANCABERMEJA,GESTIÓN DE RECURSOS Y ENCARGADO SIG,Arrendada,3.0,menos de un año,1000000.0,500000.0,100000.0,Termino fijo,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,8 HORAS,1,0
